"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
10,5,"9","30","7",-4,0,NA,NA,NA,NA,NA,0
23,4,"9","30","7",-4,0,NA,NA,NA,NA,NA,0
15,3,"9","30","7",26,1,26,0,0,0,0,0
22,3,"9","30","7",38,1,35,0,3,0,0,0
13,1,"9","30","7",1,0,NA,NA,NA,NA,NA,0
29,3,"9","30","7",4,0,NA,NA,NA,NA,NA,0
30,4,"9","30","7",-4,0,NA,NA,NA,NA,NA,0
20,1,"9","30","7",-2,0,NA,NA,NA,NA,NA,0
16,4,"9","30","7",-8,0,NA,NA,NA,NA,NA,0
28,2,"9","30","7",-12,0,NA,NA,NA,NA,NA,0
27,1,"9","30","7",-2,0,NA,NA,NA,NA,NA,0
19,7,"9","30","7",-9,0,NA,NA,NA,NA,NA,0
12,7,"9","30","7",-16,0,NA,NA,NA,NA,NA,0
24,5,"9","7","30",-10,0,NA,NA,NA,NA,NA,0
22,3,"9","7","30",-11,0,NA,NA,NA,NA,NA,0
28,2,"9","7","30",7,0,NA,NA,NA,NA,NA,0
18,6,"9","7","30",-19,0,NA,NA,NA,NA,NA,0
15,3,"9","7","30",-16,0,NA,NA,NA,NA,NA,0
13,1,"9","7","30",-14,0,NA,NA,NA,NA,NA,0
21,2,"9","7","30",-5,0,NA,NA,NA,NA,NA,0
27,1,"9","7","30",-4,0,NA,NA,NA,NA,NA,0
23,4,"9","7","30",3,0,NA,NA,NA,NA,NA,0
16,4,"9","7","30",-1,0,NA,NA,NA,NA,NA,0
14,2,"9","7","30",0,0,NA,NA,NA,NA,NA,0
29,3,"9","7","30",1,0,NA,NA,NA,NA,NA,0
26,7,"9","7","30",-12,0,NA,NA,NA,NA,NA,0
20,1,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
30,4,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
25,6,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
9,4,"9","7","30",-4,0,NA,NA,NA,NA,NA,0
19,7,"9","7","30",-7,0,NA,NA,NA,NA,NA,0
17,5,"9","7","30",168,1,168,0,0,0,0,0
11,6,"9","7","30",-7,0,NA,NA,NA,NA,NA,0
10,5,"9","7","30",-6,0,NA,NA,NA,NA,NA,0
12,7,"9","7","30",5,0,NA,NA,NA,NA,NA,0
4,6,"9","30","7",3,0,NA,NA,NA,NA,NA,0
5,7,"9","30","47",-3,0,NA,NA,NA,NA,NA,0
6,1,"9","30","47",-9,0,NA,NA,NA,NA,NA,0
7,2,"9","30","47",-12,0,NA,NA,NA,NA,NA,0
2,4,"9","30","47",6,0,NA,NA,NA,NA,NA,0
1,3,"9","30","47",-13,0,NA,NA,NA,NA,NA,0
3,5,"9","30","47",-11,0,NA,NA,NA,NA,NA,0
8,3,"9","30","47",-7,0,NA,NA,NA,NA,NA,0
5,7,"9","47","30",NA,NA,NA,NA,NA,NA,NA,1
6,1,"9","47","30",-15,0,NA,NA,NA,NA,NA,0
8,3,"9","47","30",-31,0,NA,NA,NA,NA,NA,0
3,5,"9","47","30",-15,0,NA,NA,NA,NA,NA,0
7,2,"9","47","30",-17,0,NA,NA,NA,NA,NA,0
2,4,"9","47","30",61,1,55,0,0,0,6,0
1,3,"9","47","30",9,0,NA,NA,NA,NA,NA,0
4,6,"9","7","30",-11,0,NA,NA,NA,NA,NA,0
2,4,"9","7","30",-4,0,NA,NA,NA,NA,NA,0
6,1,"9","7","30",5,0,NA,NA,NA,NA,NA,0
5,7,"9","7","30",3,0,NA,NA,NA,NA,NA,0
8,3,"9","7","30",-5,0,NA,NA,NA,NA,NA,0
1,3,"9","7","30",5,0,NA,NA,NA,NA,NA,0
3,5,"9","7","30",8,0,NA,NA,NA,NA,NA,0
7,2,"9","7","30",0,0,NA,NA,NA,NA,NA,0
6,1,"9","30","7",16,1,16,0,0,0,0,0
7,2,"9","30","7",-3,0,NA,NA,NA,NA,NA,0
1,3,"9","30","7",9,0,NA,NA,NA,NA,NA,0
3,5,"9","30","7",-5,0,NA,NA,NA,NA,NA,0
2,4,"9","30","7",-4,0,NA,NA,NA,NA,NA,0
5,7,"9","30","7",-10,0,NA,NA,NA,NA,NA,0
8,3,"9","30","7",-11,0,NA,NA,NA,NA,NA,0
4,6,"9","30","47",NA,NA,NA,NA,NA,NA,NA,1
30,4,"10","67","53",-31,0,NA,NA,NA,NA,NA,0
30,4,"10","67","3",-28,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-1,0,NA,NA,NA,NA,NA,0
30,4,"10","53","28",-8,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-17,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-31,0,NA,NA,NA,NA,NA,0
30,4,"10","53","28",-24,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-29,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-29,0,NA,NA,NA,NA,NA,0
30,4,"10","43","53",-11,0,NA,NA,NA,NA,NA,0
30,4,"10","14","68",-12,0,NA,NA,NA,NA,NA,0
30,4,"10","53","28",-7,0,NA,NA,NA,NA,NA,0
30,4,"10","80","68",-17,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-29,0,NA,NA,NA,NA,NA,0
30,4,"10","67","53",-22,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-23,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-38,0,NA,NA,NA,NA,NA,0
30,4,"10","53","28",151,1,151,0,0,0,0,0
30,4,"10","14","68",-21,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-28,0,NA,NA,NA,NA,NA,0
30,4,"10","67","3",-1,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-43,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-26,0,NA,NA,NA,NA,NA,0
29,3,"9","7","30",-22,0,NA,NA,NA,NA,NA,0
13,1,"9","7","30",-21,0,NA,NA,NA,NA,NA,0
2,4,"9","7","30",-37,0,NA,NA,NA,NA,NA,0
24,5,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
25,6,"9","7","30",-10,0,NA,NA,NA,NA,NA,0
1,3,"9","7","30",-46,0,NA,NA,NA,NA,NA,0
6,1,"9","7","30",-44,0,NA,NA,NA,NA,NA,0
8,3,"9","7","30",-24,0,NA,NA,NA,NA,NA,0
5,7,"9","7","30",-29,0,NA,NA,NA,NA,NA,0
19,7,"9","7","30",-16,0,NA,NA,NA,NA,NA,0
22,3,"9","7","30",-18,0,NA,NA,NA,NA,NA,0
27,1,"9","7","30",-20,0,NA,NA,NA,NA,NA,0
11,6,"9","7","30",-14,0,NA,NA,NA,NA,NA,0
18,6,"9","7","30",-14,0,NA,NA,NA,NA,NA,0
14,2,"9","7","30",-15,0,NA,NA,NA,NA,NA,0
30,4,"9","7","30",-8,0,NA,NA,NA,NA,NA,0
20,1,"9","7","30",24,1,11,0,0,0,13,0
28,2,"9","7","30",-8,0,NA,NA,NA,NA,NA,0
23,4,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
10,5,"9","7","30",-21,0,NA,NA,NA,NA,NA,0
9,4,"9","7","30",-10,0,NA,NA,NA,NA,NA,0
17,5,"9","7","30",89,1,0,0,0,0,89,0
15,3,"9","7","30",2,0,NA,NA,NA,NA,NA,0
21,2,"9","7","30",-17,0,NA,NA,NA,NA,NA,0
12,7,"9","7","30",-13,0,NA,NA,NA,NA,NA,0
26,7,"9","7","30",-15,0,NA,NA,NA,NA,NA,0
7,2,"9","7","30",-32,0,NA,NA,NA,NA,NA,0
3,5,"9","7","30",-36,0,NA,NA,NA,NA,NA,0
16,4,"9","7","30",-9,0,NA,NA,NA,NA,NA,0
5,7,"9","30","7",19,1,15,0,4,0,0,0
19,7,"9","30","7",2,0,NA,NA,NA,NA,NA,0
17,5,"9","30","7",123,1,122,0,1,0,0,0
15,3,"9","30","7",16,1,16,0,0,0,0,0
9,4,"9","30","7",-13,0,NA,NA,NA,NA,NA,0
23,4,"9","30","7",-3,0,NA,NA,NA,NA,NA,0
29,3,"9","30","7",-16,0,NA,NA,NA,NA,NA,0
22,3,"9","30","7",-17,0,NA,NA,NA,NA,NA,0
12,7,"9","30","7",-9,0,NA,NA,NA,NA,NA,0
27,1,"9","30","7",-15,0,NA,NA,NA,NA,NA,0
21,2,"9","30","7",-12,0,NA,NA,NA,NA,NA,0
10,5,"9","30","7",-14,0,NA,NA,NA,NA,NA,0
11,6,"9","30","7",-2,0,NA,NA,NA,NA,NA,0
28,2,"9","30","7",1,0,NA,NA,NA,NA,NA,0
24,5,"9","30","7",-4,0,NA,NA,NA,NA,NA,0
26,7,"9","30","7",-7,0,NA,NA,NA,NA,NA,0
16,4,"9","30","7",-2,0,NA,NA,NA,NA,NA,0
30,4,"9","30","7",-8,0,NA,NA,NA,NA,NA,0
2,4,"9","30","7",-5,0,NA,NA,NA,NA,NA,0
6,1,"9","30","7",-15,0,NA,NA,NA,NA,NA,0
14,2,"9","30","7",6,0,NA,NA,NA,NA,NA,0
13,1,"9","30","7",-10,0,NA,NA,NA,NA,NA,0
25,6,"9","30","7",-2,0,NA,NA,NA,NA,NA,0
18,6,"9","30","7",0,0,NA,NA,NA,NA,NA,0
20,1,"9","30","7",13,0,NA,NA,NA,NA,NA,0
3,5,"9","30","7",-6,0,NA,NA,NA,NA,NA,0
1,3,"9","30","7",-8,0,NA,NA,NA,NA,NA,0
7,2,"9","30","7",-5,0,NA,NA,NA,NA,NA,0
8,3,"9","30","7",-5,0,NA,NA,NA,NA,NA,0
7,2,"9","7","30",-5,0,NA,NA,NA,NA,NA,0
2,4,"9","7","30",-1,0,NA,NA,NA,NA,NA,0
6,1,"9","7","30",9,0,NA,NA,NA,NA,NA,0
8,3,"9","7","30",-4,0,NA,NA,NA,NA,NA,0
4,6,"9","7","30",-16,0,NA,NA,NA,NA,NA,0
1,3,"9","7","30",-15,0,NA,NA,NA,NA,NA,0
5,7,"9","7","30",-4,0,NA,NA,NA,NA,NA,0
3,5,"9","7","30",-23,0,NA,NA,NA,NA,NA,0
2,4,"9","30","7",-1,0,NA,NA,NA,NA,NA,0
6,1,"9","30","7",-6,0,NA,NA,NA,NA,NA,0
4,6,"9","30","7",-10,0,NA,NA,NA,NA,NA,0
1,3,"9","30","7",-8,0,NA,NA,NA,NA,NA,0
3,5,"9","30","7",-12,0,NA,NA,NA,NA,NA,0
5,7,"9","30","7",3,0,NA,NA,NA,NA,NA,0
7,2,"9","30","7",-10,0,NA,NA,NA,NA,NA,0
8,3,"9","30","7",-14,0,NA,NA,NA,NA,NA,0
25,6,"9","30","47",-3,0,NA,NA,NA,NA,NA,0
18,6,"9","30","47",2,0,NA,NA,NA,NA,NA,0
11,6,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
16,4,"9","30","47",82,1,0,0,0,0,82,0
19,7,"9","30","47",65,1,0,0,0,0,65,0
21,2,"9","30","47",-12,0,NA,NA,NA,NA,NA,0
23,4,"9","30","47",-5,0,NA,NA,NA,NA,NA,0
10,5,"9","30","47",-6,0,NA,NA,NA,NA,NA,0
24,5,"9","30","47",-1,0,NA,NA,NA,NA,NA,0
17,5,"9","30","47",-1,0,NA,NA,NA,NA,NA,0
30,4,"9","30","47",-2,0,NA,NA,NA,NA,NA,0
20,1,"9","30","47",-2,0,NA,NA,NA,NA,NA,0
26,7,"9","30","47",2,0,NA,NA,NA,NA,NA,0
9,4,"9","30","47",-5,0,NA,NA,NA,NA,NA,0
27,1,"9","30","47",-11,0,NA,NA,NA,NA,NA,0
28,2,"9","30","47",-12,0,NA,NA,NA,NA,NA,0
29,3,"9","30","47",-10,0,NA,NA,NA,NA,NA,0
13,1,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
15,3,"9","30","47",-15,0,NA,NA,NA,NA,NA,0
22,3,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
12,7,"9","30","47",-9,0,NA,NA,NA,NA,NA,0
14,2,"9","30","47",2,0,NA,NA,NA,NA,NA,0
26,7,"9","47","30",6,0,NA,NA,NA,NA,NA,0
19,7,"9","47","30",40,1,0,0,0,0,40,0
16,4,"9","47","30",69,1,0,0,0,0,69,0
27,1,"9","47","30",-9,0,NA,NA,NA,NA,NA,0
13,1,"9","47","30",-7,0,NA,NA,NA,NA,NA,0
29,3,"9","47","30",-11,0,NA,NA,NA,NA,NA,0
12,7,"9","47","30",-10,0,NA,NA,NA,NA,NA,0
24,5,"9","47","30",-5,0,NA,NA,NA,NA,NA,0
15,3,"9","47","30",6,0,NA,NA,NA,NA,NA,0
23,4,"9","47","30",-5,0,NA,NA,NA,NA,NA,0
10,5,"9","47","30",-3,0,NA,NA,NA,NA,NA,0
21,2,"9","47","30",-20,0,NA,NA,NA,NA,NA,0
28,2,"9","47","30",-15,0,NA,NA,NA,NA,NA,0
22,3,"9","47","30",-4,0,NA,NA,NA,NA,NA,0
17,5,"9","47","30",20,1,0,0,20,0,0,0
9,4,"9","47","30",-3,0,NA,NA,NA,NA,NA,0
11,6,"9","47","30",-4,0,NA,NA,NA,NA,NA,0
25,6,"9","47","30",-19,0,NA,NA,NA,NA,NA,0
18,6,"9","47","30",-9,0,NA,NA,NA,NA,NA,0
20,1,"9","47","30",10,0,NA,NA,NA,NA,NA,0
14,2,"9","47","30",20,1,0,0,20,0,0,0
30,4,"9","47","30",-2,0,NA,NA,NA,NA,NA,0
1,3,"9","30","47",0,0,NA,NA,NA,NA,NA,0
7,2,"9","30","47",-12,0,NA,NA,NA,NA,NA,0
5,7,"9","30","47",-6,0,NA,NA,NA,NA,NA,0
4,6,"9","30","47",-9,0,NA,NA,NA,NA,NA,0
8,3,"9","30","47",-2,0,NA,NA,NA,NA,NA,0
2,4,"9","30","47",-6,0,NA,NA,NA,NA,NA,0
3,5,"9","30","47",-6,0,NA,NA,NA,NA,NA,0
6,1,"9","30","47",9,0,NA,NA,NA,NA,NA,0
7,2,"9","47","30",-16,0,NA,NA,NA,NA,NA,0
2,4,"9","47","30",-4,0,NA,NA,NA,NA,NA,0
1,3,"9","47","30",-2,0,NA,NA,NA,NA,NA,0
6,1,"9","47","30",17,1,0,0,12,0,5,0
26,7,"9","47","30",-18,0,NA,NA,NA,NA,NA,0
24,5,"9","47","30",-6,0,NA,NA,NA,NA,NA,0
18,6,"9","47","30",-7,0,NA,NA,NA,NA,NA,0
21,2,"9","47","30",3,0,NA,NA,NA,NA,NA,0
29,3,"9","47","30",15,1,0,0,15,0,0,0
22,3,"9","47","30",16,1,0,0,16,0,0,0
27,1,"9","47","30",-2,0,NA,NA,NA,NA,NA,0
19,7,"9","47","30",-12,0,NA,NA,NA,NA,NA,0
10,5,"9","47","30",-12,0,NA,NA,NA,NA,NA,0
9,4,"9","47","30",-10,0,NA,NA,NA,NA,NA,0
14,2,"9","47","30",-7,0,NA,NA,NA,NA,NA,0
15,3,"9","47","30",16,1,0,0,16,0,0,0
30,4,"9","47","30",-2,0,NA,NA,NA,NA,NA,0
12,7,"9","47","30",1,0,NA,NA,NA,NA,NA,0
17,5,"9","47","30",5,0,NA,NA,NA,NA,NA,0
25,6,"9","47","30",-1,0,NA,NA,NA,NA,NA,0
20,1,"9","47","30",1,0,NA,NA,NA,NA,NA,0
23,4,"9","47","30",24,1,0,0,24,0,0,0
16,4,"9","47","30",75,1,0,0,75,0,0,0
11,6,"9","47","30",25,1,0,0,25,0,0,0
13,1,"9","47","30",19,1,0,0,19,0,0,0
28,2,"9","47","30",4,0,NA,NA,NA,NA,NA,0
8,3,"9","47","30",-27,0,NA,NA,NA,NA,NA,0
4,6,"9","47","30",-17,0,NA,NA,NA,NA,NA,0
5,7,"9","47","30",-5,0,NA,NA,NA,NA,NA,0
3,5,"9","47","30",-27,0,NA,NA,NA,NA,NA,0
1,3,"9","30","47",197,1,197,0,0,0,0,0
6,1,"9","30","47",-10,0,NA,NA,NA,NA,NA,0
3,5,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
8,3,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
7,2,"9","30","47",-8,0,NA,NA,NA,NA,NA,0
2,4,"9","30","47",-5,0,NA,NA,NA,NA,NA,0
5,7,"9","30","47",19,1,0,0,19,0,0,0
30,4,"10","43","53",-19,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",-12,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",-3,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",-27,0,NA,NA,NA,NA,NA,0
30,4,"10","67","53",-23,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-52,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",2,0,NA,NA,NA,NA,NA,0
30,4,"10","67","53",-14,0,NA,NA,NA,NA,NA,0
30,4,"10","43","53",-32,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",7,0,NA,NA,NA,NA,NA,0
30,4,"10","43","53",-15,0,NA,NA,NA,NA,NA,0
30,4,"10","53","68",-24,0,NA,NA,NA,NA,NA,0
30,4,"10","53","43",-4,0,NA,NA,NA,NA,NA,0
30,4,"10","43","53",-21,0,NA,NA,NA,NA,NA,0
30,4,"10","43","53",-24,0,NA,NA,NA,NA,NA,0
30,4,"10","67","81",-8,0,NA,NA,NA,NA,NA,0
30,4,"10","28","53",-10,0,NA,NA,NA,NA,NA,0
29,3,"10","67","3",0,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",-32,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-10,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-20,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",-28,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-2,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",64,1,17,0,0,0,47,0
29,3,"10","53","68",-13,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-26,0,NA,NA,NA,NA,NA,0
29,3,"10","14","68",12,0,NA,NA,NA,NA,NA,0
27,1,"10","53","28",-8,0,NA,NA,NA,NA,NA,0
27,1,"10","53","68",-11,0,NA,NA,NA,NA,NA,0
27,1,"10","28","53",-22,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-23,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-18,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-1,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-35,0,NA,NA,NA,NA,NA,0
29,3,"10","67","81",-22,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",NA,NA,NA,NA,NA,NA,NA,1
28,2,"10","67","53",101,1,0,0,101,0,0,0
28,2,"10","67","3",36,1,0,0,36,0,0,0
28,2,"10","28","53",-22,0,NA,NA,NA,NA,NA,0
28,2,"10","53","28",-10,0,NA,NA,NA,NA,NA,0
28,2,"10","53","68",-19,0,NA,NA,NA,NA,NA,0
28,2,"10","28","53",-34,0,NA,NA,NA,NA,NA,0
28,2,"10","53","28",-19,0,NA,NA,NA,NA,NA,0
28,2,"10","28","53",86,1,0,0,86,0,0,0
28,2,"10","53","68",-15,0,NA,NA,NA,NA,NA,0
28,2,"10","43","53",-20,0,NA,NA,NA,NA,NA,0
28,2,"10","14","68",2,0,NA,NA,NA,NA,NA,0
28,2,"10","53","28",98,1,0,10,33,0,55,0
28,2,"10","67","53",42,1,0,0,42,0,0,0
28,2,"10","80","68",6,0,NA,NA,NA,NA,NA,0
28,2,"10","53","68",-6,0,NA,NA,NA,NA,NA,0
28,2,"10","67","53",85,1,0,0,85,0,0,0
28,2,"10","28","53",66,1,0,0,66,0,0,0
28,2,"10","53","68",146,1,0,8,71,0,67,0
28,2,"10","53","28",0,0,NA,NA,NA,NA,NA,0
28,2,"10","14","68",2,0,NA,NA,NA,NA,NA,0
28,2,"10","28","53",102,1,0,0,102,0,0,0
28,2,"10","67","3",28,1,28,0,0,0,0,0
28,2,"10","53","68",-22,0,NA,NA,NA,NA,NA,0
28,2,"10","53","68",-4,0,NA,NA,NA,NA,NA,0
28,2,"10","67","14",-26,0,NA,NA,NA,NA,NA,0
28,2,"10","53","43",-5,0,NA,NA,NA,NA,NA,0
28,2,"10","67","53",-23,0,NA,NA,NA,NA,NA,0
28,2,"10","67","81",-6,0,NA,NA,NA,NA,NA,0
28,2,"10","67","53",33,1,0,0,33,0,0,0
28,2,"10","3","68",40,1,0,0,17,0,23,0
28,2,"10","53","68",62,1,0,10,33,0,19,0
28,2,"10","67","53",NA,NA,NA,NA,NA,NA,NA,1
28,2,"10","67","53",-26,0,NA,NA,NA,NA,NA,0
28,2,"10","53","28",-6,0,NA,NA,NA,NA,NA,0
28,2,"10","53","28",14,0,NA,NA,NA,NA,NA,0
28,2,"10","53","68",-3,0,NA,NA,NA,NA,NA,0
28,2,"10","53","68",203,1,157,0,36,0,10,0
28,2,"10","80","68",-6,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-6,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-6,0,NA,NA,NA,NA,NA,0
29,3,"10","80","68",-20,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",123,1,14,0,0,0,109,0
29,3,"10","67","53",-20,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",6,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-43,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-8,0,NA,NA,NA,NA,NA,0
29,3,"10","14","68",-7,0,NA,NA,NA,NA,NA,0
29,3,"10","28","53",86,1,6,0,0,0,80,0
29,3,"10","67","3",-19,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-25,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-10,0,NA,NA,NA,NA,NA,0
29,3,"10","67","14",-16,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-15,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-11,0,NA,NA,NA,NA,NA,0
29,3,"10","67","81",-24,0,NA,NA,NA,NA,NA,0
29,3,"10","3","68",-21,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-28,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-18,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-6,0,NA,NA,NA,NA,NA,0
29,3,"10","53","28",-17,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-15,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-21,0,NA,NA,NA,NA,NA,0
29,3,"10","80","68",-28,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-24,0,NA,NA,NA,NA,NA,0
29,3,"10","67","14",-23,0,NA,NA,NA,NA,NA,0
29,3,"10","3","68",-24,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-35,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-12,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-13,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-17,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-10,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",NA,NA,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-23,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",18,1,18,0,0,0,0,0
29,3,"10","43","53",1,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-24,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-25,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-5,0,NA,NA,NA,NA,NA,0
29,3,"10","67","53",-24,0,NA,NA,NA,NA,NA,0
29,3,"10","53","68",-12,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-26,0,NA,NA,NA,NA,NA,0
29,3,"10","53","43",-26,0,NA,NA,NA,NA,NA,0
29,3,"10","43","53",-16,0,NA,NA,NA,NA,NA,0
27,1,"10","53","43",-27,0,NA,NA,NA,NA,NA,0
27,1,"10","67","53",2,0,NA,NA,NA,NA,NA,0
27,1,"10","53","68",-22,0,NA,NA,NA,NA,NA,0
27,1,"10","43","53",NA,NA,NA,NA,NA,NA,NA,1
27,1,"10","53","43",126,1,126,0,0,0,0,0
27,1,"10","43","53",-7,0,NA,NA,NA,NA,NA,0
27,1,"10","53","68",-31,0,NA,NA,NA,NA,NA,0
27,1,"10","53","43",160,1,115,0,22,0,23,0
27,1,"10","43","53",4,0,NA,NA,NA,NA,NA,0
27,1,"10","43","53",37,1,37,0,0,0,0,0
27,1,"10","67","81",-10,0,NA,NA,NA,NA,NA,0
27,1,"10","28","53",-3,0,NA,NA,NA,NA,NA,0
26,7,"10","67","53",-5,0,NA,NA,NA,NA,NA,0
26,7,"10","67","3",8,0,NA,NA,NA,NA,NA,0
3,5,"8","29","53",-1,0,NA,NA,NA,NA,NA,0
4,6,"8","29","53",NA,NA,NA,NA,NA,NA,NA,0
5,7,"8","29","53",3,0,NA,NA,NA,NA,NA,0
6,1,"8","29","53",-19,0,NA,NA,NA,NA,NA,0
7,2,"8","29","53",9,0,NA,NA,NA,NA,NA,0
8,3,"8","29","53",-9,0,NA,NA,NA,NA,NA,0
9,4,"8","29","53",33,1,0,0,33,0,0,0
10,5,"8","29","53",10,0,NA,NA,NA,NA,NA,0
11,6,"8","29","53",-8,0,NA,NA,NA,NA,NA,0
12,7,"8","29","53",-3,0,NA,NA,NA,NA,NA,0
13,1,"8","29","53",-13,0,NA,NA,NA,NA,NA,0
14,2,"8","29","53",39,1,5,0,34,0,0,0
15,3,"8","29","53",-13,0,NA,NA,NA,NA,NA,0
16,4,"8","29","53",-15,0,NA,NA,NA,NA,NA,0
17,5,"8","29","53",-1,0,NA,NA,NA,NA,NA,0
18,6,"8","29","53",9,0,NA,NA,NA,NA,NA,0
19,7,"8","29","53",-9,0,NA,NA,NA,NA,NA,0
20,1,"8","29","53",1,0,NA,NA,NA,NA,NA,0
21,2,"8","29","53",6,0,NA,NA,NA,NA,NA,0
22,3,"8","29","53",4,0,NA,NA,NA,NA,NA,0
23,4,"8","29","53",13,0,NA,NA,NA,NA,NA,0
24,5,"8","29","53",-5,0,NA,NA,NA,NA,NA,0
25,6,"8","29","53",-15,0,NA,NA,NA,NA,NA,0
26,7,"8","29","53",9,0,NA,NA,NA,NA,NA,0
27,1,"8","29","53",-5,0,NA,NA,NA,NA,NA,0
28,2,"8","29","53",-12,0,NA,NA,NA,NA,NA,0
29,3,"8","29","53",-17,0,NA,NA,NA,NA,NA,0
30,4,"8","29","53",-12,0,NA,NA,NA,NA,NA,0
1,3,"8","53","29",-13,0,NA,NA,NA,NA,NA,0
2,4,"8","53","29",11,0,NA,NA,NA,NA,NA,0
3,5,"8","53","29",-24,0,NA,NA,NA,NA,NA,0
4,6,"8","53","29",NA,NA,NA,NA,NA,NA,NA,0
5,7,"8","53","29",-25,0,NA,NA,NA,NA,NA,0
6,1,"8","53","29",-3,0,NA,NA,NA,NA,NA,0
7,2,"8","53","29",-12,0,NA,NA,NA,NA,NA,0
8,3,"8","53","29",10,0,NA,NA,NA,NA,NA,0
9,4,"8","53","29",39,1,16,0,23,0,0,0
10,5,"8","53","29",-13,0,NA,NA,NA,NA,NA,0
11,6,"8","53","29",-8,0,NA,NA,NA,NA,NA,0
12,7,"8","53","29",-30,0,NA,NA,NA,NA,NA,0
13,1,"8","53","29",NA,NA,NA,NA,NA,NA,NA,1
14,2,"8","53","29",20,1,0,0,20,0,0,0
15,3,"8","53","29",-35,0,NA,NA,NA,NA,NA,0
16,4,"8","53","29",38,1,0,0,38,0,0,0
17,5,"8","53","29",-12,0,NA,NA,NA,NA,NA,0
18,6,"8","53","29",-24,0,NA,NA,NA,NA,NA,0
