"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
30,4,"EV","BHM","LGA",3,0,NA,NA,NA,NA,NA,0
16,4,"EV","BHM","LGA",-4,0,NA,NA,NA,NA,NA,0
24,5,"EV","BHM","LGA",-25,0,NA,NA,NA,NA,NA,0
26,7,"EV","BHM","LGA",-4,0,NA,NA,NA,NA,NA,0
14,2,"EV","BHM","LGA",29,1,29,0,0,0,0,0
29,3,"EV","BHM","LGA",76,1,76,0,0,0,0,0
12,7,"EV","BHM","LGA",-22,0,NA,NA,NA,NA,NA,0
9,4,"EV","BHM","LGA",-11,0,NA,NA,NA,NA,NA,0
15,3,"EV","BHM","LGA",-20,0,NA,NA,NA,NA,NA,0
21,2,"EV","BHM","LGA",16,1,0,0,16,0,0,0
20,1,"EV","BHM","LGA",-6,0,NA,NA,NA,NA,NA,0
10,5,"EV","BHM","LGA",-11,0,NA,NA,NA,NA,NA,0
23,4,"EV","BHM","LGA",60,1,0,0,60,0,0,0
17,5,"EV","ATL","HPN",27,1,2,0,0,0,25,0
15,3,"EV","ATL","HPN",1,0,NA,NA,NA,NA,NA,0
16,4,"EV","ATL","HPN",10,0,NA,NA,NA,NA,NA,0
28,2,"EV","ATL","HPN",65,1,0,0,0,0,65,0
29,3,"EV","ATL","HPN",-6,0,NA,NA,NA,NA,NA,0
19,7,"EV","ATL","HPN",2,0,NA,NA,NA,NA,NA,0
18,6,"EV","ATL","HPN",-6,0,NA,NA,NA,NA,NA,0
27,1,"EV","ATL","HPN",9,0,NA,NA,NA,NA,NA,0
25,6,"EV","ATL","HPN",3,0,NA,NA,NA,NA,NA,0
30,4,"EV","ATL","HPN",7,0,NA,NA,NA,NA,NA,0
24,5,"EV","ATL","HPN",-14,0,NA,NA,NA,NA,NA,0
12,7,"EV","ATL","HPN",12,0,NA,NA,NA,NA,NA,0
26,7,"EV","ATL","HPN",0,0,NA,NA,NA,NA,NA,0
23,4,"EV","ATL","HPN",144,1,102,0,42,0,0,0
11,6,"EV","ATL","HPN",-7,0,NA,NA,NA,NA,NA,0
22,3,"EV","ATL","HPN",-3,0,NA,NA,NA,NA,NA,0
13,1,"EV","ATL","HPN",-16,0,NA,NA,NA,NA,NA,0
9,4,"EV","ATL","HPN",-12,0,NA,NA,NA,NA,NA,0
20,1,"EV","ATL","HPN",-10,0,NA,NA,NA,NA,NA,0
10,5,"EV","ATL","HPN",1,0,NA,NA,NA,NA,NA,0
21,2,"EV","ATL","HPN",11,0,NA,NA,NA,NA,NA,0
14,2,"EV","ATL","HPN",NA,NA,NA,NA,NA,NA,NA,0
19,7,"EV","BUF","LGA",6,0,NA,NA,NA,NA,NA,0
26,7,"EV","BUF","LGA",-30,0,NA,NA,NA,NA,NA,0
12,7,"EV","BUF","LGA",-15,0,NA,NA,NA,NA,NA,0
6,1,"EV","LGA","RIC",95,1,0,0,0,0,95,0
8,3,"EV","LGA","RIC",1,0,NA,NA,NA,NA,NA,0
7,2,"EV","LGA","RIC",-24,0,NA,NA,NA,NA,NA,0
3,5,"EV","LGA","RIC",-21,0,NA,NA,NA,NA,NA,0
2,4,"EV","LGA","RIC",-33,0,NA,NA,NA,NA,NA,0
1,3,"EV","LGA","RIC",-36,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","ORF",82,1,78,0,1,0,3,0
17,5,"EV","LGA","ORF",-28,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","ORF",-26,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","ORF",-29,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","ORF",-13,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","ORF",-22,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","ORF",25,1,0,0,25,0,0,0
21,2,"EV","LGA","ORF",14,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","ORF",47,1,47,0,0,0,0,0
13,1,"EV","LGA","ORF",-12,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","ORF",-11,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","ORF",-33,0,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","ORF",30,1,0,0,30,0,0,0
5,7,"EV","RIC","LGA",101,1,92,0,9,0,0,0
10,5,"EV","LGA","SYR",13,0,NA,NA,NA,NA,NA,0
4,6,"EV","BUF","DTW",1,0,NA,NA,NA,NA,NA,0
4,6,"EV","DTW","BUF",0,0,NA,NA,NA,NA,NA,0
16,4,"EV","DTW","ROC",21,1,0,0,0,0,21,0
11,6,"EV","DTW","ROC",46,1,0,0,0,0,46,0
21,2,"EV","DTW","ROC",-5,0,NA,NA,NA,NA,NA,0
10,5,"EV","DTW","ROC",-19,0,NA,NA,NA,NA,NA,0
20,1,"EV","DTW","ROC",-19,0,NA,NA,NA,NA,NA,0
28,2,"EV","DTW","ROC",-11,0,NA,NA,NA,NA,NA,0
27,1,"EV","DTW","ROC",-3,0,NA,NA,NA,NA,NA,0
29,3,"EV","DTW","ROC",-1,0,NA,NA,NA,NA,NA,0
14,2,"EV","DTW","ROC",-16,0,NA,NA,NA,NA,NA,0
17,5,"EV","DTW","ROC",-12,0,NA,NA,NA,NA,NA,0
19,7,"EV","DTW","ROC",-5,0,NA,NA,NA,NA,NA,0
25,6,"EV","DTW","ROC",-22,0,NA,NA,NA,NA,NA,0
30,4,"EV","DTW","ROC",-11,0,NA,NA,NA,NA,NA,0
26,7,"EV","DTW","ROC",-12,0,NA,NA,NA,NA,NA,0
22,3,"EV","DTW","ROC",2,0,NA,NA,NA,NA,NA,0
23,4,"EV","DTW","ROC",294,1,294,0,0,0,0,0
24,5,"EV","DTW","ROC",59,1,59,0,0,0,0,0
15,3,"EV","DTW","ROC",-12,0,NA,NA,NA,NA,NA,0
13,1,"EV","DTW","ROC",1,0,NA,NA,NA,NA,NA,0
9,4,"EV","DTW","ROC",-18,0,NA,NA,NA,NA,NA,0
16,4,"EV","ROC","DTW",15,1,0,0,0,0,15,0
15,3,"EV","ROC","DTW",-13,0,NA,NA,NA,NA,NA,0
9,4,"EV","ROC","DTW",-41,0,NA,NA,NA,NA,NA,0
21,2,"EV","ROC","DTW",-28,0,NA,NA,NA,NA,NA,0
10,5,"EV","ROC","DTW",-13,0,NA,NA,NA,NA,NA,0
20,1,"EV","ROC","DTW",-13,0,NA,NA,NA,NA,NA,0
29,3,"EV","ROC","DTW",-28,0,NA,NA,NA,NA,NA,0
17,5,"EV","ROC","DTW",-27,0,NA,NA,NA,NA,NA,0
14,2,"EV","ROC","DTW",-22,0,NA,NA,NA,NA,NA,0
19,7,"EV","ROC","DTW",-44,0,NA,NA,NA,NA,NA,0
28,2,"EV","ROC","DTW",-24,0,NA,NA,NA,NA,NA,0
22,3,"EV","ROC","DTW",-3,0,NA,NA,NA,NA,NA,0
30,4,"EV","ROC","DTW",-41,0,NA,NA,NA,NA,NA,0
25,6,"EV","ROC","DTW",-18,0,NA,NA,NA,NA,NA,0
27,1,"EV","ROC","DTW",-24,0,NA,NA,NA,NA,NA,0
26,7,"EV","ROC","DTW",-34,0,NA,NA,NA,NA,NA,0
11,6,"EV","ROC","DTW",5,0,NA,NA,NA,NA,NA,0
24,5,"EV","ROC","DTW",20,1,0,0,0,0,20,0
23,4,"EV","ROC","DTW",268,1,0,0,0,0,268,0
13,1,"EV","ROC","DTW",-12,0,NA,NA,NA,NA,NA,0
26,7,"EV","CLE","LGA",13,0,NA,NA,NA,NA,NA,0
16,4,"EV","CLE","LGA",2,0,NA,NA,NA,NA,NA,0
9,4,"EV","CLE","LGA",42,1,32,0,0,0,10,0
10,5,"EV","CLE","LGA",0,0,NA,NA,NA,NA,NA,0
14,2,"EV","CLE","LGA",-24,0,NA,NA,NA,NA,NA,0
19,7,"EV","CLE","LGA",-27,0,NA,NA,NA,NA,NA,0
28,2,"EV","CLE","LGA",-16,0,NA,NA,NA,NA,NA,0
27,1,"EV","CLE","LGA",4,0,NA,NA,NA,NA,NA,0
22,3,"EV","CLE","LGA",-5,0,NA,NA,NA,NA,NA,0
30,4,"EV","CLE","LGA",-23,0,NA,NA,NA,NA,NA,0
24,5,"EV","CLE","LGA",-13,0,NA,NA,NA,NA,NA,0
20,1,"EV","CLE","LGA",-8,0,NA,NA,NA,NA,NA,0
21,2,"EV","CLE","LGA",12,0,NA,NA,NA,NA,NA,0
29,3,"EV","CLE","LGA",202,1,0,0,0,0,202,0
13,1,"EV","CLE","LGA",-19,0,NA,NA,NA,NA,NA,0
12,7,"EV","CLE","LGA",-10,0,NA,NA,NA,NA,NA,0
15,3,"EV","CLE","LGA",-23,0,NA,NA,NA,NA,NA,0
23,4,"EV","CLE","LGA",9,0,NA,NA,NA,NA,NA,0
17,5,"EV","CLE","LGA",NA,NA,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","CLE",-25,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","CLE",-18,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","CLE",-5,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","CLE",-16,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","CLE",-20,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","CLE",-12,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","CLE",13,0,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","CLE",3,0,NA,NA,NA,NA,NA,0
29,3,"EV","LGA","CLE",212,1,212,0,0,0,0,0
20,1,"EV","LGA","CLE",-14,0,NA,NA,NA,NA,NA,0
13,1,"EV","LGA","CLE",4,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","CLE",-3,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","CLE",10,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","CLE",-24,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","CLE",-13,0,NA,NA,NA,NA,NA,0
17,5,"EV","LGA","CLE",NA,NA,NA,NA,NA,NA,NA,0
24,5,"EV","DTW","SYR",2,0,NA,NA,NA,NA,NA,0
24,5,"EV","SYR","DTW",-15,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","CHO",72,1,0,0,26,0,46,0
22,3,"EV","LGA","CHO",57,1,33,0,2,0,22,0
12,7,"EV","LGA","CHO",25,1,0,0,0,0,25,0
14,2,"EV","LGA","CHO",82,1,0,0,0,0,82,0
28,2,"EV","LGA","CHO",12,0,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","CHO",-14,0,NA,NA,NA,NA,NA,0
29,3,"EV","LGA","CHO",-14,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","CHO",-36,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","CHO",-15,0,NA,NA,NA,NA,NA,0
26,7,"EV","LGA","CHO",-29,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","CHO",-30,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","CHO",37,1,0,0,4,0,33,0
17,5,"EV","LGA","CHO",11,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","CHO",44,1,0,0,42,0,2,0
15,3,"EV","LGA","CHO",2,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","CHO",0,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","CHO",0,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","CHO",-31,0,NA,NA,NA,NA,NA,0
13,1,"EV","LGA","CHO",NA,NA,NA,NA,NA,NA,NA,0
12,7,"EV","LGA","BTV",-31,0,NA,NA,NA,NA,NA,0
28,2,"EV","DTW","SYR",-23,0,NA,NA,NA,NA,NA,0
29,3,"EV","DTW","SYR",-2,0,NA,NA,NA,NA,NA,0
28,2,"EV","SYR","DTW",0,0,NA,NA,NA,NA,NA,0
29,3,"EV","SYR","DTW",-26,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","RIC",33,1,0,0,1,0,32,0
23,4,"EV","LGA","RIC",65,1,0,0,0,0,65,0
20,1,"EV","LGA","RIC",51,1,0,0,0,0,51,0
29,3,"EV","LGA","RIC",-20,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","RIC",-22,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","RIC",-25,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","RIC",-28,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","RIC",177,1,6,0,12,0,159,0
15,3,"EV","LGA","RIC",8,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","RIC",31,1,0,0,31,0,0,0
13,1,"EV","LGA","RIC",5,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","RIC",8,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","ROC",-21,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","ROC",11,0,NA,NA,NA,NA,NA,0
17,5,"EV","LGA","ROC",NA,NA,NA,NA,NA,NA,NA,0
24,5,"EV","PWM","LGA",35,1,14,0,21,0,0,0
16,4,"EV","PWM","LGA",139,1,4,0,0,0,135,0
10,5,"EV","PWM","LGA",12,0,NA,NA,NA,NA,NA,0
9,4,"EV","PWM","LGA",54,1,0,0,0,0,54,0
13,1,"EV","PWM","LGA",45,1,0,0,0,0,45,0
17,5,"EV","PWM","LGA",33,1,0,0,0,0,33,0
29,3,"EV","PWM","LGA",-6,0,NA,NA,NA,NA,NA,0
27,1,"EV","PWM","LGA",-6,0,NA,NA,NA,NA,NA,0
30,4,"EV","PWM","LGA",-16,0,NA,NA,NA,NA,NA,0
21,2,"EV","PWM","LGA",169,1,0,0,0,0,169,0
22,3,"EV","PWM","LGA",24,1,7,0,0,0,17,0
20,1,"EV","PWM","LGA",-2,0,NA,NA,NA,NA,NA,0
14,2,"EV","PWM","LGA",-10,0,NA,NA,NA,NA,NA,0
15,3,"EV","PWM","LGA",-12,0,NA,NA,NA,NA,NA,0
28,2,"EV","PWM","LGA",NA,NA,NA,NA,NA,NA,NA,0
3,5,"EV","LGA","CLT",-10,0,NA,NA,NA,NA,NA,0
1,3,"EV","LGA","CAE",14,0,NA,NA,NA,NA,NA,0
8,3,"EV","LGA","CAE",23,1,0,0,23,0,0,0
6,1,"EV","LGA","CAE",14,0,NA,NA,NA,NA,NA,0
7,2,"EV","LGA","CAE",-5,0,NA,NA,NA,NA,NA,0
2,4,"EV","LGA","CAE",-24,0,NA,NA,NA,NA,NA,0
3,5,"EV","LGA","CAE",-19,0,NA,NA,NA,NA,NA,0
7,2,"EV","CAE","LGA",112,1,17,0,73,0,22,0
6,1,"EV","CAE","LGA",28,1,14,0,6,0,8,0
2,4,"EV","CAE","LGA",50,1,42,0,0,0,8,0
8,3,"EV","CAE","LGA",66,1,0,0,66,0,0,0
1,3,"EV","CAE","LGA",20,1,4,0,16,0,0,0
3,5,"EV","CAE","LGA",62,1,11,0,51,0,0,0
5,7,"EV","CAE","LGA",NA,NA,NA,NA,NA,NA,NA,0
5,7,"EV","LGA","CAE",NA,NA,NA,NA,NA,NA,NA,0
8,3,"EV","LGA","CAE",-5,0,NA,NA,NA,NA,NA,0
7,2,"EV","LGA","CAE",41,1,0,0,0,0,41,0
3,5,"EV","LGA","CAE",12,0,NA,NA,NA,NA,NA,0
1,3,"EV","LGA","CAE",-16,0,NA,NA,NA,NA,NA,0
2,4,"EV","LGA","CAE",14,0,NA,NA,NA,NA,NA,0
6,1,"EV","LGA","CAE",6,0,NA,NA,NA,NA,NA,0
25,6,"EV","HPN","ATL",27,1,27,0,0,0,0,0
11,6,"EV","HPN","ATL",-21,0,NA,NA,NA,NA,NA,0
29,3,"EV","HPN","ATL",-3,0,NA,NA,NA,NA,NA,0
19,7,"EV","HPN","ATL",-9,0,NA,NA,NA,NA,NA,0
14,2,"EV","HPN","ATL",-13,0,NA,NA,NA,NA,NA,0
18,6,"EV","HPN","ATL",-16,0,NA,NA,NA,NA,NA,0
27,1,"EV","HPN","ATL",-16,0,NA,NA,NA,NA,NA,0
26,7,"EV","HPN","ATL",2,0,NA,NA,NA,NA,NA,0
22,3,"EV","HPN","ATL",-14,0,NA,NA,NA,NA,NA,0
24,5,"EV","HPN","ATL",-11,0,NA,NA,NA,NA,NA,0
28,2,"EV","HPN","ATL",7,0,NA,NA,NA,NA,NA,0
17,5,"EV","HPN","ATL",-4,0,NA,NA,NA,NA,NA,0
30,4,"EV","HPN","ATL",0,0,NA,NA,NA,NA,NA,0
16,4,"EV","HPN","ATL",131,1,129,0,2,0,0,0
13,1,"EV","HPN","ATL",5,0,NA,NA,NA,NA,NA,0
12,7,"EV","HPN","ATL",-15,0,NA,NA,NA,NA,NA,0
9,4,"EV","HPN","ATL",6,0,NA,NA,NA,NA,NA,0
10,5,"EV","HPN","ATL",-12,0,NA,NA,NA,NA,NA,0
21,2,"EV","HPN","ATL",-3,0,NA,NA,NA,NA,NA,0
20,1,"EV","HPN","ATL",-22,0,NA,NA,NA,NA,NA,0
23,4,"EV","HPN","ATL",3,0,NA,NA,NA,NA,NA,0
15,3,"EV","HPN","ATL",NA,NA,NA,NA,NA,NA,NA,0
29,3,"EV","LGA","IND",-8,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","IND",35,1,18,0,0,0,17,0
13,1,"EV","LGA","IND",170,1,80,0,39,0,51,0
24,5,"EV","LGA","IND",15,1,0,0,0,0,15,0
16,4,"EV","LGA","IND",36,1,34,0,2,0,0,0
17,5,"EV","LGA","IND",-13,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","IND",-28,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","IND",25,1,0,0,25,0,0,0
26,7,"EV","LGA","IND",-18,0,NA,NA,NA,NA,NA,0
12,7,"EV","LGA","IND",31,1,0,0,1,0,30,0
22,3,"EV","LGA","IND",-5,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","IND",-1,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","IND",NA,NA,NA,NA,NA,NA,NA,1
23,4,"EV","LGA","IND",52,1,0,0,1,0,51,0
21,2,"EV","LGA","IND",39,1,14,0,22,0,3,0
14,2,"EV","LGA","IND",-6,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","IND",12,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","IND",-36,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","IND",NA,NA,NA,NA,NA,NA,NA,0
9,4,"EV","BUF","DTW",175,1,0,0,0,0,175,0
16,4,"EV","BUF","DTW",137,1,0,0,0,0,137,0
12,7,"EV","BUF","DTW",3,0,NA,NA,NA,NA,NA,0
24,5,"EV","BUF","DTW",14,0,NA,NA,NA,NA,NA,0
10,5,"EV","BUF","DTW",-20,0,NA,NA,NA,NA,NA,0
21,2,"EV","BUF","DTW",-22,0,NA,NA,NA,NA,NA,0
20,1,"EV","BUF","DTW",-23,0,NA,NA,NA,NA,NA,0
19,7,"EV","BUF","DTW",-22,0,NA,NA,NA,NA,NA,0
28,2,"EV","BUF","DTW",-14,0,NA,NA,NA,NA,NA,0
27,1,"EV","BUF","DTW",-21,0,NA,NA,NA,NA,NA,0
22,3,"EV","BUF","DTW",-15,0,NA,NA,NA,NA,NA,0
29,3,"EV","BUF","DTW",-17,0,NA,NA,NA,NA,NA,0
14,2,"EV","BUF","DTW",-20,0,NA,NA,NA,NA,NA,0
17,5,"EV","BUF","DTW",-9,0,NA,NA,NA,NA,NA,0
30,4,"EV","BUF","DTW",29,1,29,0,0,0,0,0
26,7,"EV","BUF","DTW",148,1,16,0,17,0,115,0
15,3,"EV","BUF","DTW",1,0,NA,NA,NA,NA,NA,0
13,1,"EV","BUF","DTW",-13,0,NA,NA,NA,NA,NA,0
23,4,"EV","BUF","DTW",NA,NA,NA,NA,NA,NA,NA,0
15,3,"EV","GRR","LGA",-14,0,NA,NA,NA,NA,NA,0
29,3,"EV","GRR","LGA",-20,0,NA,NA,NA,NA,NA,0
17,5,"EV","GRR","LGA",-7,0,NA,NA,NA,NA,NA,0
19,7,"EV","GRR","LGA",-32,0,NA,NA,NA,NA,NA,0
28,2,"EV","GRR","LGA",-21,0,NA,NA,NA,NA,NA,0
14,2,"EV","GRR","LGA",-8,0,NA,NA,NA,NA,NA,0
27,1,"EV","GRR","LGA",-18,0,NA,NA,NA,NA,NA,0
26,7,"EV","GRR","LGA",-7,0,NA,NA,NA,NA,NA,0
22,3,"EV","GRR","LGA",-35,0,NA,NA,NA,NA,NA,0
30,4,"EV","GRR","LGA",-18,0,NA,NA,NA,NA,NA,0
24,5,"EV","GRR","LGA",-32,0,NA,NA,NA,NA,NA,0
16,4,"EV","GRR","LGA",-21,0,NA,NA,NA,NA,NA,0
13,1,"EV","GRR","LGA",107,1,0,0,0,0,107,0
12,7,"EV","GRR","LGA",-14,0,NA,NA,NA,NA,NA,0
9,4,"EV","GRR","LGA",-27,0,NA,NA,NA,NA,NA,0
21,2,"EV","GRR","LGA",-10,0,NA,NA,NA,NA,NA,0
20,1,"EV","GRR","LGA",-23,0,NA,NA,NA,NA,NA,0
10,5,"EV","GRR","LGA",-12,0,NA,NA,NA,NA,NA,0
23,4,"EV","GRR","LGA",-28,0,NA,NA,NA,NA,NA,0
6,1,"EV","RIC","LGA",79,1,0,0,0,0,79,0
8,3,"EV","RIC","LGA",16,1,0,0,16,0,0,0
3,5,"EV","RIC","LGA",41,1,41,0,0,0,0,0
7,2,"EV","RIC","LGA",-14,0,NA,NA,NA,NA,NA,0
1,3,"EV","RIC","LGA",-14,0,NA,NA,NA,NA,NA,0
2,4,"EV","RIC","LGA",-15,0,NA,NA,NA,NA,NA,0
9,4,"EV","CLT","LGA",60,1,5,0,44,0,11,0
30,4,"EV","CLT","LGA",-36,0,NA,NA,NA,NA,NA,0
16,4,"EV","CLT","LGA",NA,NA,NA,NA,NA,NA,NA,0
23,4,"EV","CLT","LGA",NA,NA,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","GSO",74,1,0,0,0,0,74,0
21,2,"EV","LGA","GSO",69,1,42,0,27,0,0,0
10,5,"EV","LGA","GSO",5,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","GSO",-37,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","GSO",-29,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","GSO",0,0,NA,NA,NA,NA,NA,0
17,5,"EV","LGA","GSO",-25,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","GSO",-14,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","GRR",41,1,8,0,14,0,19,0
17,5,"EV","LGA","GRR",14,0,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","GRR",105,1,0,0,0,0,105,0
29,3,"EV","LGA","GRR",4,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","GRR",-23,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","GRR",-11,0,NA,NA,NA,NA,NA,0
26,7,"EV","LGA","GRR",-11,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","GRR",26,1,0,0,26,0,0,0
13,1,"EV","LGA","GRR",48,1,0,0,10,0,38,0
21,2,"EV","LGA","GRR",54,1,0,0,0,0,54,0
16,4,"EV","LGA","GRR",103,1,0,0,0,0,103,0
12,7,"EV","LGA","GRR",33,1,0,0,0,0,33,0
24,5,"EV","LGA","GRR",51,1,34,0,17,0,0,0
10,5,"EV","LGA","GRR",33,1,4,0,29,0,0,0
14,2,"EV","LGA","GRR",157,1,157,0,0,0,0,0
15,3,"EV","LGA","GRR",-8,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","GRR",-15,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","GRR",NA,NA,NA,NA,NA,NA,NA,0
5,7,"EV","DTW","ELM",14,0,NA,NA,NA,NA,NA,0
6,1,"EV","DTW","ELM",-25,0,NA,NA,NA,NA,NA,0
8,3,"EV","DTW","ELM",-11,0,NA,NA,NA,NA,NA,0
7,2,"EV","DTW","ELM",-17,0,NA,NA,NA,NA,NA,0
3,5,"EV","DTW","ELM",-18,0,NA,NA,NA,NA,NA,0
1,3,"EV","DTW","ELM",-17,0,NA,NA,NA,NA,NA,0
2,4,"EV","DTW","ELM",-11,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","ILM",8,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","ILM",-6,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","ILM",84,1,0,0,0,0,84,0
13,1,"EV","LGA","ILM",101,1,101,0,0,0,0,0
27,1,"EV","LGA","ILM",18,1,0,0,0,0,18,0
17,5,"EV","LGA","ILM",-2,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","ILM",23,1,0,0,0,0,23,0
29,3,"EV","LGA","ILM",610,1,610,0,0,0,0,0
26,7,"EV","LGA","ILM",-16,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","ILM",-17,0,NA,NA,NA,NA,NA,0
12,7,"EV","LGA","ILM",45,1,25,0,0,0,20,0
22,3,"EV","LGA","ILM",39,1,39,0,0,0,0,0
14,2,"EV","LGA","ILM",-3,0,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","ILM",33,1,0,0,19,0,14,0
24,5,"EV","LGA","ILM",19,1,5,0,14,0,0,0
20,1,"EV","LGA","ILM",-35,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","ILM",NA,NA,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","ILM",NA,NA,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","ILM",NA,NA,NA,NA,NA,NA,NA,0
16,4,"EV","SAV","LGA",39,1,16,0,23,0,0,0
30,4,"EV","SAV","LGA",19,1,15,0,4,0,0,0
10,5,"EV","SAV","LGA",-12,0,NA,NA,NA,NA,NA,0
20,1,"EV","SAV","LGA",-13,0,NA,NA,NA,NA,NA,0
11,6,"EV","SAV","LGA",-6,0,NA,NA,NA,NA,NA,0
29,3,"EV","SAV","LGA",-25,0,NA,NA,NA,NA,NA,0
28,2,"EV","SAV","LGA",-18,0,NA,NA,NA,NA,NA,0
18,6,"EV","SAV","LGA",1,0,NA,NA,NA,NA,NA,0
14,2,"EV","SAV","LGA",-23,0,NA,NA,NA,NA,NA,0
17,5,"EV","SAV","LGA",-2,0,NA,NA,NA,NA,NA,0
