"DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","ARR_DEL15"
13,"DL",1526,"MCO","LGA",0
13,"DL",1529,"ATL","JFK",0
13,"DL",1542,"SEA","JFK",0
13,"DL",1543,"ALB","ATL",0
13,"DL",1543,"ATL","ALB",0
13,"DL",1548,"DTW","LGA",0
13,"DL",1562,"BOS","JFK",0
13,"DL",1573,"CHS","JFK",0
13,"DL",1583,"SFO","JFK",0
13,"DL",1584,"ATL","ROC",0
13,"DL",1584,"ROC","ATL",0
13,"DL",1585,"LGA","MCO",1
13,"DL",1586,"ATL","LGA",0
13,"DL",1596,"MSP","LGA",0
13,"DL",1627,"PDX","JFK",0
13,"DL",1635,"MCO","LGA",0
13,"DL",1644,"FLL","JFK",0
13,"DL",1647,"LGA","ATL",0
13,"DL",1671,"PBI","JFK",0
13,"DL",1672,"ATL","BUF",0
13,"DL",1672,"BUF","ATL",0
13,"DL",1685,"LGA","MCO",0
13,"DL",1689,"BUF","DTW",0
13,"DL",1702,"LGA","FLL",0
13,"DL",1704,"LGA","ATL",1
13,"DL",1728,"LAS","JFK",0
13,"DL",1796,"MSP","LGA",0
13,"DL",1799,"LGA","ATL",0
13,"DL",1801,"RSW","LGA",0
13,"DL",1822,"DTW","LGA",0
13,"DL",1830,"SLC","JFK",0
13,"DL",1839,"MIA","LGA",0
13,"DL",1848,"DTW","LGA",0
13,"DL",1859,"SFO","JFK",0
13,"DL",1875,"LGA","TPA",0
13,"DL",1879,"LGA","FLL",0
13,"DL",1885,"LGA","MCO",0
13,"DL",1886,"ATL","LGA",0
13,"DL",1902,"LGA","PBI",0
13,"DL",1908,"LAX","JFK",0
13,"DL",1919,"LGA","MSP",0
13,"DL",1923,"LGA","MIA",0
13,"DL",1935,"LGA","TPA",0
13,"DL",1945,"MIA","LGA",0
13,"DL",1972,"AUS","JFK",0
13,"DL",1973,"MSP","ROC",1
13,"DL",1976,"ROC","MSP",1
13,"DL",1982,"LGA","MIA",0
13,"DL",1986,"ATL","LGA",0
13,"DL",1994,"PHX","JFK",0
13,"DL",1996,"MSP","LGA",1
13,"DL",2003,"JFK","TPA",0
13,"DL",2005,"DTW","LGA",0
13,"DL",2006,"ATL","SYR",0
13,"DL",2006,"SYR","ATL",0
13,"DL",2013,"ATL","SYR",0
13,"DL",2014,"SYR","ATL",0
13,"DL",2032,"MSP","JFK",0
13,"DL",2033,"ALB","ATL",0
13,"DL",2033,"ATL","ALB",0
13,"DL",2043,"JFK","MIA",0
13,"DL",2047,"MSY","LGA",1
13,"DL",2048,"SEA","JFK",0
13,"DL",2056,"LGA","FLL",1
13,"DL",2057,"LGA","MIA",0
13,"DL",2058,"MCO","JFK",0
13,"DL",2066,"JFK","SAN",0
13,"DL",2068,"SAT","JFK",0
13,"DL",2073,"LGA","MSY",0
13,"DL",2077,"LGA","MCO",0
14,"DL",326,"SJU","JFK",0
14,"DL",332,"SJU","JFK",0
14,"DL",341,"LGA","MSP",1
14,"DL",348,"SJU","JFK",0
14,"DL",391,"SJU","JFK",0
14,"DL",396,"RDU","JFK",0
14,"DL",401,"PDX","JFK",0
14,"DL",404,"AUS","JFK",0
14,"DL",407,"MIA","JFK",0
14,"DL",415,"TPA","JFK",0
14,"DL",416,"BOS","JFK",0
14,"DL",418,"LAX","JFK",0
14,"DL",419,"JFK","LAX",0
14,"DL",420,"ATL","JFK",0
14,"DL",421,"PHX","JFK",0
14,"DL",422,"JFK","LAX",0
14,"DL",423,"JFK","PDX",0
14,"DL",424,"JFK","LAX",0
14,"DL",425,"JFK","LAS",0
14,"DL",426,"JFK","MCO",0
14,"DL",427,"JFK","SAN",0
14,"DL",430,"JFK","SFO",0
14,"DL",431,"JFK","LAX",0
14,"DL",433,"JFK","SJU",0
14,"DL",434,"JFK","SFO",0
14,"DL",435,"JFK","SFO",0
14,"DL",436,"JFK","SAN",0
14,"DL",438,"JFK","SLC",0
14,"DL",440,"JFK","ATL",0
14,"DL",443,"JFK","PHX",0
14,"DL",444,"SFO","JFK",0
14,"DL",446,"ATL","JFK",1
14,"DL",447,"JFK","SFO",1
14,"DL",448,"JFK","SFO",1
14,"DL",449,"JFK","SJU",0
14,"DL",451,"JFK","BOS",0
14,"DL",453,"JFK","LAX",0
14,"DL",455,"JFK","SFO",1
14,"DL",458,"JFK","LAX",1
14,"DL",462,"JFK","SEA",0
14,"DL",464,"JFK","ATL",1
14,"DL",465,"JFK","STT",0
14,"DL",466,"SLC","JFK",1
14,"DL",468,"SFO","JFK",1
14,"DL",469,"JFK","SFO",0
14,"DL",471,"LAX","JFK",0
14,"DL",472,"JFK","LAX",0
14,"DL",476,"LAX","JFK",0
14,"DL",478,"MSP","JFK",0
14,"DL",480,"JFK","LAX",0
14,"DL",483,"JFK","SEA",0
14,"DL",485,"JFK","BOS",0
14,"DL",486,"JFK","SEA",1
14,"DL",488,"JFK","PDX",0
14,"DL",490,"JFK","MSP",0
14,"DL",491,"JFK","ATL",0
14,"DL",492,"JFK","ATL",1
14,"DL",494,"JFK","SLC",0
14,"DL",495,"JFK","LAS",0
14,"DL",499,"JFK","MSP",0
14,"DL",525,"MCO","LGA",0
14,"DL",547,"FLL","JFK",0
14,"DL",565,"TPA","LGA",1
14,"DL",582,"DTW","LGA",0
14,"DL",613,"LAX","JFK",1
14,"DL",676,"STT","JFK",0
14,"DL",692,"MIA","JFK",0
14,"DL",694,"FLL","LGA",0
14,"DL",700,"DTW","LGA",0
14,"DL",708,"MCO","LGA",1
14,"DL",723,"ATL","BUF",0
14,"DL",723,"BUF","ATL",NA
14,"DL",730,"LGA","DTW",1
14,"DL",731,"LGA","DTW",0
14,"DL",735,"PDX","JFK",0
14,"DL",750,"BOS","JFK",0
14,"DL",758,"DTW","LGA",0
14,"DL",763,"BOS","JFK",0
14,"DL",765,"FLL","LGA",0
14,"DL",781,"LGA","ATL",0
14,"DL",793,"BOS","JFK",0
14,"DL",802,"ATL","LGA",1
14,"DL",825,"PBI","LGA",0
14,"DL",831,"LGA","DTW",0
14,"DL",843,"ATL","JFK",0
14,"DL",856,"SAN","JFK",0
14,"DL",874,"LGA","MIA",0
14,"DL",882,"MSP","LGA",1
14,"DL",884,"LGA","DEN",0
14,"DL",886,"ATL","LGA",0
14,"DL",896,"DTW","JFK",0
14,"DL",898,"PBI","LGA",0
14,"DL",904,"LGA","ATL",0
14,"DL",905,"LGA","ATL",0
14,"DL",915,"SEA","JFK",0
14,"DL",928,"DEN","LGA",0
14,"DL",952,"DCA","JFK",0
14,"DL",982,"ATL","LGA",1
14,"DL",983,"LGA","ATL",1
14,"DL",984,"ATL","JFK",1
14,"DL",986,"ATL","LGA",0
14,"DL",1058,"MCO","LGA",0
14,"DL",1109,"SEA","JFK",0
14,"DL",1111,"ATL","ROC",1
14,"DL",1131,"LGA","FLL",0
14,"DL",1145,"LGA","DTW",0
14,"DL",1152,"BUF","MSP",0
14,"DL",1159,"ATL","BUF",0
14,"DL",1159,"BUF","ATL",1
14,"DL",1162,"LAX","JFK",0
14,"DL",1174,"LGA","PBI",0
14,"DL",1176,"ATL","BUF",1
14,"DL",1176,"BUF","ATL",1
14,"DL",1186,"ATL","LGA",0
14,"DL",1197,"MIA","LGA",0
28,"AA",2126,"LGA","BOS",0
28,"AA",2128,"LGA","BOS",1
28,"AA",2131,"BOS","LGA",NA
28,"AA",2131,"LGA","BOS",0
28,"AA",2133,"DCA","LGA",1
28,"AA",2133,"LGA","DCA",1
28,"AA",2135,"DCA","LGA",0
28,"AA",2135,"LGA","DCA",0
28,"AA",2136,"BOS","LGA",0
28,"AA",2136,"LGA","BOS",0
28,"AA",2137,"DCA","LGA",0
28,"AA",2137,"LGA","DCA",0
28,"AA",2141,"BOS","LGA",1
28,"AA",2141,"LGA","BOS",NA
28,"AA",2143,"DCA","LGA",1
28,"AA",2143,"LGA","DCA",1
28,"AA",2144,"DCA","LGA",0
28,"AA",2144,"LGA","DCA",0
28,"AA",2145,"DCA","LGA",NA
28,"AA",2145,"LGA","DCA",NA
28,"AA",2146,"BOS","LGA",1
28,"AA",2146,"LGA","BOS",0
28,"AA",2147,"DCA","LGA",1
28,"AA",2147,"LGA","DCA",0
28,"AA",2148,"BOS","LGA",0
28,"AA",2152,"BOS","LGA",0
28,"AA",2152,"LGA","BOS",0
28,"AA",2153,"DCA","LGA",1
28,"AA",2153,"LGA","DCA",NA
28,"AA",2154,"DCA","LGA",0
28,"AA",2154,"LGA","DCA",0
28,"AA",2156,"LGA","BOS",1
28,"AA",2157,"DCA","LGA",0
28,"AA",2157,"LGA","DCA",1
28,"AA",2158,"BOS","LGA",0
28,"AA",2158,"LGA","BOS",0
28,"AA",2162,"BOS","LGA",0
28,"AA",2162,"LGA","BOS",0
28,"AA",2164,"DCA","LGA",0
28,"AA",2164,"LGA","DCA",NA
28,"AA",2165,"BOS","LGA",0
28,"AA",2167,"DCA","LGA",1
28,"AA",2167,"LGA","DCA",1
28,"AA",2168,"BOS","LGA",0
28,"AA",2168,"LGA","BOS",0
28,"AA",2171,"BOS","LGA",0
28,"AA",2172,"BOS","LGA",1
28,"AA",2172,"LGA","BOS",0
28,"AA",2174,"DCA","LGA",NA
29,"AA",472,"LGA","CLT",0
29,"AA",581,"LGA","CLT",0
29,"AA",616,"LGA","CLT",1
29,"AA",852,"CLT","BUF",1
29,"AA",858,"BUF","CLT",0
29,"AA",876,"SYR","CLT",0
29,"AA",885,"LGA","CLT",0
29,"AA",887,"JFK","CLT",0
29,"AA",1716,"JAX","LGA",0
29,"AA",1740,"CLT","LGA",0
29,"AA",1752,"LGA","JAX",0
29,"AA",1772,"LGA","CLT",0
29,"AA",1775,"LGA","CLT",0
29,"AA",1785,"ALB","CLT",0
29,"AA",1807,"ATL","LGA",0
29,"AA",1807,"LGA","ATL",0
29,"AA",1809,"LGA","CLT",0
29,"AA",1835,"CLT","SYR",1
15,"DL",676,"STT","JFK",0
15,"DL",692,"MIA","JFK",0
15,"DL",694,"FLL","LGA",1
15,"DL",700,"DTW","LGA",0
15,"DL",708,"MCO","LGA",0
15,"DL",723,"ATL","BUF",0
15,"DL",723,"BUF","ATL",0
15,"DL",730,"LGA","DTW",0
15,"DL",731,"LGA","DTW",0
15,"DL",735,"PDX","JFK",0
15,"DL",750,"BOS","JFK",0
15,"DL",758,"DTW","LGA",0
15,"DL",763,"BOS","JFK",0
15,"DL",765,"FLL","LGA",0
15,"DL",781,"LGA","ATL",0
15,"DL",793,"BOS","JFK",0
15,"DL",802,"ATL","LGA",0
15,"DL",825,"PBI","LGA",0
15,"DL",831,"LGA","DTW",0
15,"DL",843,"ATL","JFK",0
15,"DL",856,"SAN","JFK",0
15,"DL",874,"LGA","MIA",1
15,"DL",882,"MSP","LGA",0
15,"DL",884,"LGA","DEN",0
15,"DL",886,"ATL","LGA",0
15,"DL",896,"DTW","JFK",0
15,"DL",898,"PBI","LGA",0
15,"DL",904,"LGA","ATL",0
15,"DL",905,"LGA","ATL",0
15,"DL",915,"SEA","JFK",0
15,"DL",928,"DEN","LGA",1
15,"DL",952,"DCA","JFK",0
15,"DL",982,"ATL","LGA",0
15,"DL",983,"LGA","ATL",1
15,"DL",984,"ATL","JFK",1
15,"DL",986,"ATL","LGA",0
15,"DL",1058,"MCO","LGA",0
15,"DL",1109,"SEA","JFK",0
15,"DL",1111,"ATL","ROC",0
15,"DL",1131,"LGA","FLL",0
15,"DL",1145,"LGA","DTW",1
15,"DL",1152,"BUF","MSP",0
15,"DL",1159,"ATL","BUF",1
15,"DL",1159,"BUF","ATL",1
15,"DL",1162,"LAX","JFK",0
15,"DL",1174,"LGA","PBI",0
15,"DL",1176,"ATL","BUF",0
15,"DL",1176,"BUF","ATL",0
15,"DL",1186,"ATL","LGA",1
15,"DL",1197,"MIA","LGA",0
15,"DL",1227,"PHX","JFK",0
15,"DL",1242,"LGA","PBI",0
15,"DL",1264,"SLC","JFK",1
15,"DL",1266,"BUF","ATL",0
15,"DL",1269,"LGA","MIA",0
15,"DL",1286,"ATL","LGA",1
15,"DL",1288,"LGA","FLL",1
15,"DL",1362,"LAX","JFK",1
15,"DL",1366,"CHS","JFK",0
15,"DL",1386,"ATL","LGA",1
13,"DL",2619,"LAS","JFK",0
13,"DL",2634,"JFK","MCO",1
13,"DL",2650,"TPA","JFK",0
13,"DL",2651,"JFK","RDU",0
13,"DL",2652,"TPA","JFK",0
13,"DL",2653,"MCO","JFK",0
13,"DL",2654,"JFK","CHS",0
13,"DL",2655,"DTW","BUF",0
13,"DL",2659,"FLL","JFK",0
13,"DL",2667,"BOS","LGA",0
13,"DL",2668,"LGA","BOS",0
13,"DL",2671,"BOS","LGA",0
13,"DL",2672,"LGA","BOS",0
13,"DL",2675,"BOS","LGA",0
13,"DL",2676,"LGA","BOS",0
13,"DL",2679,"BOS","LGA",0
13,"DL",2680,"LGA","BOS",0
13,"DL",2683,"BOS","LGA",0
13,"DL",2684,"LGA","BOS",1
13,"DL",2687,"BOS","LGA",0
13,"DL",2688,"LGA","BOS",1
13,"DL",2691,"BOS","LGA",1
13,"DL",2692,"LGA","BOS",1
13,"DL",2696,"LGA","BOS",0
13,"DL",2699,"BOS","LGA",0
13,"DL",2784,"JFK","DTW",0
13,"DL",2788,"JFK","BOS",0
13,"DL",2794,"JFK","LAS",0
13,"DL",2801,"JFK","AUS",0
13,"DL",2803,"JFK","SEA",0
13,"DL",2806,"JFK","BOS",0
13,"DL",2807,"LGA","DTW",1
13,"DL",2816,"JFK","MSP",0
13,"DL",2819,"JFK","PHX",0
13,"DL",2824,"MCO","JFK",0
13,"DL",2835,"LGA","DTW",0
13,"DL",2836,"JFK","DEN",0
13,"DL",2839,"JFK","SEA",0
13,"DL",2850,"JFK","DEN",0
13,"DL",2852,"PBI","LGA",0
14,"DL",2,"JFK","FLL",0
14,"DL",4,"MCO","JFK",0
14,"DL",40,"LAX","JFK",0
14,"DL",41,"JFK","LAX",0
14,"DL",42,"ATL","JFK",1
14,"DL",43,"JFK","ATL",0
14,"DL",44,"LAS","JFK",0
14,"DL",46,"MIA","JFK",0
14,"DL",121,"FLL","LGA",0
14,"DL",188,"DTW","LGA",0
14,"DL",189,"LGA","DTW",0
14,"DL",208,"JFK","LAS",0
14,"DL",215,"JFK","TPA",0
14,"DL",216,"JFK","BOS",1
14,"DL",220,"JFK","ATL",1
14,"DL",232,"BOS","JFK",0
14,"DL",235,"JFK","SAT",0
14,"DL",237,"MCO","LGA",0
14,"DL",247,"JFK","AUS",0
14,"DL",274,"SLC","JFK",1
14,"DL",279,"FLL","LGA",0
14,"DL",302,"SJU","JFK",1
14,"DL",306,"TPA","LGA",0
14,"DL",316,"DEN","JFK",0
14,"DL",2219,"LAS","JFK",1
14,"DL",2220,"MIA","JFK",0
14,"DL",2231,"DTW","LGA",1
14,"DL",2234,"DCA","JFK",0
14,"DL",2237,"JFK","ATL",0
14,"DL",2240,"SFO","JFK",1
14,"DL",2248,"LGA","ATL",1
14,"DL",2262,"LAX","JFK",0
14,"DL",2270,"MSP","BUF",1
14,"DL",2276,"MCO","LGA",0
14,"DL",2280,"LGA","TPA",0
14,"DL",2280,"TPA","LGA",0
14,"DL",2285,"LGA","MCO",0
14,"DL",2288,"JFK","SLC",1
14,"DL",2292,"LGA","MSP",0
14,"DL",2296,"MSP","LGA",0
14,"DL",2303,"JFK","PDX",1
14,"DL",2311,"JFK","MIA",0
14,"DL",2316,"LGA","ATL",0
14,"DL",2324,"JFK","FLL",0
14,"DL",2331,"LGA","DTW",0
14,"DL",2350,"ATL","JFK",1
14,"DL",2352,"ALB","ATL",0
14,"DL",2354,"SLC","JFK",1
14,"DL",2358,"PBI","LGA",0
14,"DL",2362,"LAX","JFK",1
14,"DL",2370,"LGA","PBI",0
14,"DL",2386,"ATL","LGA",0
14,"DL",2395,"LGA","PBI",0
14,"DL",2404,"SAN","JFK",0
14,"DL",2405,"LAS","JFK",0
14,"DL",2431,"LGA","ATL",0
14,"DL",2435,"JFK","MCO",1
14,"DL",2436,"PBI","LGA",0
14,"DL",2456,"JFK","FLL",0
14,"DL",2464,"TPA","JFK",0
14,"DL",2473,"ATL","BUF",1
14,"DL",2474,"JFK","SJU",0
14,"DL",2486,"ATL","LGA",0
14,"DL",2490,"JFK","PBI",0
14,"DL",2498,"JFK","CHS",0
14,"DL",2500,"LGA","DEN",0
14,"DL",2510,"LGA","ATL",NA
14,"DL",2521,"SFO","JFK",0
14,"DL",2524,"DEN","JFK",1
14,"DL",2526,"LGA","MSP",0
14,"DL",2540,"LGA","ATL",1
14,"DL",2554,"JFK","DCA",0
14,"DL",2560,"LGA","ATL",0
14,"DL",2571,"JFK","SLC",1
14,"DL",2572,"JFK","LAS",0
14,"DL",2590,"JFK","MCO",0
14,"DL",2593,"JFK","TPA",0
14,"DL",2594,"DEN","LGA",1
14,"DL",2596,"LGA","ATL",1
14,"DL",2598,"JFK","TPA",0
14,"DL",2601,"MCO","JFK",1
14,"DL",2604,"JFK","MSP",NA
14,"DL",2606,"SAN","JFK",0
14,"DL",2607,"JFK","MCO",0
14,"DL",2619,"LAS","JFK",1
14,"DL",2634,"JFK","MCO",0
14,"DL",2650,"TPA","JFK",0
14,"DL",2651,"JFK","RDU",0
14,"DL",2652,"TPA","JFK",0
14,"DL",2653,"MCO","JFK",0
14,"DL",2654,"JFK","CHS",0
14,"DL",2655,"DTW","BUF",1
14,"DL",2659,"FLL","JFK",0
14,"DL",2667,"BOS","LGA",0
14,"DL",2668,"LGA","BOS",0
14,"DL",2671,"BOS","LGA",0
14,"DL",2672,"LGA","BOS",0
14,"DL",2675,"BOS","LGA",0
14,"DL",2676,"LGA","BOS",0
14,"DL",2679,"BOS","LGA",0
14,"DL",2680,"LGA","BOS",0
14,"DL",2683,"BOS","LGA",0
14,"DL",2684,"LGA","BOS",0
14,"DL",2687,"BOS","LGA",0
14,"DL",2688,"LGA","BOS",0
14,"DL",2691,"BOS","LGA",0
14,"DL",2692,"LGA","BOS",0
14,"DL",2696,"LGA","BOS",0
14,"DL",2699,"BOS","LGA",0
14,"DL",2784,"JFK","DTW",0
14,"DL",2788,"JFK","BOS",0
14,"DL",2794,"JFK","LAS",0
14,"DL",2801,"JFK","AUS",0
14,"DL",2803,"JFK","SEA",0
14,"DL",2806,"JFK","BOS",0
14,"DL",2807,"LGA","DTW",0
14,"DL",2816,"JFK","MSP",1
14,"DL",2819,"JFK","PHX",0
14,"DL",2824,"MCO","JFK",0
14,"DL",2835,"LGA","DTW",0
14,"DL",2836,"JFK","DEN",0
14,"DL",2839,"JFK","SEA",1
14,"DL",2850,"JFK","DEN",1
14,"DL",2852,"PBI","LGA",0
15,"DL",2,"JFK","FLL",1
15,"DL",4,"MCO","JFK",0
15,"DL",40,"LAX","JFK",0
15,"DL",41,"JFK","LAX",0
15,"DL",42,"ATL","JFK",0
15,"DL",43,"JFK","ATL",0
15,"DL",44,"LAS","JFK",0
15,"DL",46,"MIA","JFK",0
15,"DL",121,"FLL","LGA",0
15,"DL",188,"DTW","LGA",0
15,"DL",189,"LGA","DTW",0
15,"DL",208,"JFK","LAS",1
15,"DL",215,"JFK","TPA",0
15,"DL",216,"JFK","BOS",1
15,"DL",220,"JFK","ATL",0
15,"DL",232,"BOS","JFK",0
15,"DL",235,"JFK","SAT",0
15,"DL",237,"MCO","LGA",0
15,"DL",247,"JFK","AUS",0
15,"DL",274,"SLC","JFK",0
15,"DL",279,"FLL","LGA",0
15,"DL",302,"SJU","JFK",NA
15,"DL",306,"TPA","LGA",0
15,"DL",316,"DEN","JFK",0
15,"DL",326,"SJU","JFK",0
15,"DL",332,"SJU","JFK",0
15,"DL",341,"LGA","MSP",0
15,"DL",348,"SJU","JFK",0
15,"DL",391,"SJU","JFK",0
15,"DL",396,"RDU","JFK",1
15,"DL",401,"PDX","JFK",0
15,"DL",404,"AUS","JFK",1
15,"DL",407,"MIA","JFK",0
15,"DL",415,"TPA","JFK",1
15,"DL",416,"BOS","JFK",0
15,"DL",418,"LAX","JFK",0
15,"DL",419,"JFK","LAX",0
15,"DL",420,"ATL","JFK",0
15,"DL",421,"PHX","JFK",0
15,"DL",422,"JFK","LAX",1
15,"DL",423,"JFK","PDX",0
15,"DL",424,"JFK","LAX",0
15,"DL",426,"JFK","MCO",1
15,"DL",427,"JFK","LAX",0
15,"DL",428,"JFK","SJU",0
15,"DL",430,"JFK","SFO",0
15,"DL",431,"JFK","LAX",1
15,"DL",434,"JFK","SFO",1
15,"DL",435,"JFK","LAS",0
15,"DL",436,"JFK","SAN",0
15,"DL",438,"JFK","SLC",0
15,"DL",440,"JFK","ATL",0
15,"DL",443,"JFK","PHX",0
15,"DL",444,"SFO","JFK",0
15,"DL",446,"ATL","JFK",1
15,"DL",447,"JFK","SFO",1
15,"DL",448,"JFK","SFO",0
15,"DL",449,"JFK","BOS",0
15,"DL",451,"JFK","BOS",0
15,"DL",453,"JFK","LAX",1
15,"DL",455,"JFK","SFO",0
15,"DL",456,"JFK","DTW",0
15,"DL",458,"JFK","LAX",1
15,"DL",460,"JFK","CHS",0
15,"DL",462,"JFK","SEA",0
15,"DL",464,"JFK","ATL",0
15,"DL",465,"JFK","STT",0
15,"DL",466,"SLC","JFK",0
15,"DL",468,"SFO","JFK",1
15,"DL",469,"JFK","SFO",0
15,"DL",471,"LAX","JFK",0
15,"DL",472,"JFK","LAX",0
15,"DL",476,"LAX","JFK",0
15,"DL",478,"MSP","JFK",0
15,"DL",480,"JFK","LAX",0
15,"DL",485,"JFK","BOS",0
15,"DL",486,"JFK","SEA",0
15,"DL",488,"JFK","PDX",0
15,"DL",490,"JFK","MSP",0
15,"DL",491,"JFK","ATL",0
15,"DL",492,"JFK","ATL",0
15,"DL",494,"JFK","SLC",0
15,"DL",495,"JFK","LAS",0
15,"DL",496,"JFK","MIA",0
15,"DL",499,"JFK","MSP",0
15,"DL",525,"MCO","LGA",0
15,"DL",547,"FLL","JFK",0
15,"DL",565,"TPA","LGA",0
15,"DL",582,"DTW","LGA",0
15,"DL",613,"LAX","JFK",0
15,"DL",1573,"CHS","JFK",1
15,"DL",1583,"SFO","JFK",0
15,"DL",1584,"ATL","ROC",0
15,"DL",1584,"ROC","ATL",0
15,"DL",1585,"LGA","MCO",1
15,"DL",1586,"ATL","LGA",0
15,"DL",1596,"MSP","LGA",0
15,"DL",1627,"PDX","JFK",0
15,"DL",1635,"MCO","LGA",1
15,"DL",1644,"FLL","JFK",0
15,"DL",1647,"LGA","ATL",0
15,"DL",1671,"PBI","JFK",0
15,"DL",1672,"ATL","BUF",0
15,"DL",1672,"BUF","ATL",0
15,"DL",1685,"LGA","MCO",0
15,"DL",1689,"BUF","DTW",0
15,"DL",1702,"LGA","FLL",0
15,"DL",1704,"LGA","ATL",0
15,"DL",1728,"LAS","JFK",0
14,"DL",1242,"LGA","PBI",0
14,"DL",1264,"SLC","JFK",1
14,"DL",1266,"BUF","ATL",0
14,"DL",1269,"LGA","MIA",0
14,"DL",1286,"ATL","LGA",0
14,"DL",1288,"LGA","FLL",0
14,"DL",1366,"CHS","JFK",0
14,"DL",1386,"ATL","LGA",0
16,"DL",843,"ATL","JFK",0
16,"DL",856,"SAN","JFK",1
16,"DL",874,"LGA","MIA",1
16,"DL",882,"MSP","LGA",1
16,"DL",884,"LGA","DEN",1
16,"DL",886,"ATL","LGA",1
16,"DL",896,"DTW","JFK",1
16,"DL",898,"PBI","LGA",1
16,"DL",904,"LGA","ATL",1
16,"DL",905,"LGA","ATL",0
16,"DL",906,"ATL","LGA",1
16,"DL",915,"SEA","JFK",0
16,"DL",928,"DEN","LGA",1
16,"DL",952,"DCA","JFK",1
16,"DL",982,"ATL","LGA",1
16,"DL",983,"LGA","ATL",1
16,"DL",984,"ATL","JFK",1
16,"DL",986,"ATL","LGA",1
16,"DL",1058,"MCO","LGA",1
16,"DL",1109,"SEA","JFK",1
16,"DL",1111,"ATL","ROC",0
16,"DL",1131,"LGA","FLL",1
16,"DL",1145,"LGA","DTW",1
16,"DL",1152,"BUF","MSP",0
16,"DL",1159,"ATL","BUF",0
16,"DL",1159,"BUF","ATL",0
16,"DL",1162,"LAX","JFK",0
16,"DL",1174,"LGA","PBI",1
16,"DL",1176,"ATL","BUF",0
16,"DL",1176,"BUF","ATL",0
16,"DL",1186,"ATL","LGA",0
16,"DL",1197,"MIA","LGA",0
16,"DL",1227,"PHX","JFK",0
16,"DL",1242,"LGA","PBI",1
16,"DL",1264,"SLC","JFK",0
16,"DL",1266,"BUF","ATL",0
16,"DL",1269,"LGA","MIA",1
16,"DL",1286,"ATL","LGA",1
16,"DL",1288,"LGA","FLL",1
16,"DL",1362,"LAX","JFK",1
16,"DL",1366,"CHS","JFK",1
16,"DL",1386,"ATL","LGA",1
16,"DL",1428,"FLL","LGA",1
16,"DL",1447,"LGA","ATL",0
16,"DL",1472,"ATL","SYR",0
16,"DL",1472,"SYR","ATL",0
16,"DL",1473,"SEA","JFK",1
16,"DL",1485,"LGA","MCO",1
16,"DL",1486,"ATL","LGA",1
16,"DL",1496,"LGA","MSP",0
16,"DL",1498,"FLL","LGA",0
16,"DL",1509,"LGA","RSW",1
16,"DL",1514,"LGA","FLL",0
16,"DL",1515,"ATL","ALB",0
16,"DL",1526,"MCO","LGA",1
16,"DL",1529,"ATL","JFK",1
16,"DL",1542,"SEA","JFK",1
16,"DL",1543,"ALB","ATL",0
16,"DL",1543,"ATL","ALB",0
16,"DL",1548,"DTW","LGA",1
16,"DL",1562,"BOS","JFK",1
16,"DL",1573,"CHS","JFK",0
16,"DL",1583,"SFO","JFK",1
16,"DL",1584,"ATL","ROC",0
16,"DL",1584,"ROC","ATL",0
16,"DL",1585,"LGA","MCO",1
16,"DL",1586,"ATL","LGA",1
16,"DL",1596,"MSP","LGA",1
16,"DL",1627,"PDX","JFK",0
16,"DL",1635,"MCO","LGA",1
16,"DL",1644,"FLL","JFK",1
16,"DL",1647,"LGA","ATL",0
16,"DL",1671,"PBI","JFK",1
16,"DL",1672,"ATL","BUF",0
16,"DL",1672,"BUF","ATL",0
16,"DL",1685,"LGA","MCO",0
16,"DL",2486,"ATL","LGA",0
16,"DL",2490,"JFK","PBI",1
16,"DL",2500,"LGA","DEN",0
16,"DL",2510,"LGA","ATL",0
16,"DL",2521,"SFO","JFK",0
16,"DL",2524,"DEN","JFK",1
16,"DL",2526,"LGA","MSP",0
16,"DL",2540,"LGA","ATL",1
16,"DL",2554,"JFK","DCA",1
16,"DL",2560,"LGA","ATL",1
16,"DL",2571,"JFK","SLC",0
16,"DL",2572,"JFK","LAS",0
16,"DL",2590,"JFK","MCO",1
16,"DL",2593,"JFK","TPA",1
16,"DL",2594,"DEN","LGA",1
16,"DL",2596,"LGA","ATL",1
16,"DL",2598,"JFK","TPA",1
16,"DL",2601,"MCO","JFK",1
16,"DL",2604,"JFK","MSP",1
16,"DL",2606,"SAN","JFK",0
16,"DL",2607,"JFK","MCO",1
16,"DL",2619,"LAS","JFK",0
16,"DL",2634,"JFK","MCO",1
16,"DL",2647,"JFK","SAN",1
16,"DL",2650,"TPA","JFK",0
16,"DL",2651,"JFK","RDU",1
16,"DL",2652,"TPA","JFK",1
16,"DL",2653,"MCO","JFK",1
16,"DL",2654,"JFK","CHS",0
16,"DL",2655,"DTW","BUF",0
16,"DL",2659,"FLL","JFK",1
16,"DL",2667,"BOS","LGA",1
16,"DL",2668,"LGA","BOS",0
16,"DL",2671,"BOS","LGA",0
16,"DL",2672,"LGA","BOS",0
16,"DL",2675,"BOS","LGA",1
16,"DL",2676,"LGA","BOS",0
16,"DL",2679,"BOS","LGA",1
16,"DL",2680,"LGA","BOS",1
16,"DL",2683,"BOS","LGA",1
16,"DL",2684,"LGA","BOS",1
16,"DL",2687,"BOS","LGA",1
