"DAY_OF_MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","ARR_DELAY","ARR_DEL15","CANCELLED","DIVERTED","FLIGHTS","FL_NUM","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
25,"UA",14747,1474703,30559,"SEA",14771,1477102,32457,"SFO",-16,0,0,0,1,814,NA,NA,NA,NA,NA,0
25,"UA",14747,1474703,30559,"SEA",14771,1477102,32457,"SFO",-9,0,0,0,1,816,NA,NA,NA,NA,NA,0
25,"UA",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",0,0,0,0,1,948,NA,NA,NA,NA,NA,0
25,"UA",11618,1161802,31703,"EWR",14747,1474703,30559,"SEA",-45,0,0,0,1,1074,NA,NA,NA,NA,NA,0
25,"UA",14747,1474703,30559,"SEA",12266,1226603,31453,"IAH",-21,0,0,0,1,1074,NA,NA,NA,NA,NA,0
25,"UA",14747,1474703,30559,"SEA",12266,1226603,31453,"IAH",-13,0,0,0,1,1121,NA,NA,NA,NA,NA,0
7,"WN",10423,1042302,30423,"AUS",14747,1474703,30559,"SEA",5,0,0,0,1,364,NA,NA,NA,NA,NA,0
7,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-13,0,0,0,1,1821,NA,NA,NA,NA,NA,0
7,"WN",10821,1082104,30852,"BWI",14747,1474703,30559,"SEA",-41,0,0,0,1,1015,NA,NA,NA,NA,NA,0
7,"WN",11259,1125903,30194,"DAL",14747,1474703,30559,"SEA",10,0,0,0,1,609,NA,NA,NA,NA,NA,0
7,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",9,0,0,0,1,30,NA,NA,NA,NA,NA,0
7,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",25,1,0,0,1,12,7,0,2,0,16,0
7,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-18,0,0,0,1,418,NA,NA,NA,NA,NA,0
6,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",5,0,0,0,1,2172,NA,NA,NA,NA,NA,0
7,"WN",12889,1288903,32211,"LAS",11884,1188402,31884,"GEG",-22,0,0,0,1,344,NA,NA,NA,NA,NA,0
7,"WN",12889,1288903,32211,"LAS",11884,1188402,31884,"GEG",-14,0,0,0,1,2905,NA,NA,NA,NA,NA,0
7,"WN",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-3,0,0,0,1,783,NA,NA,NA,NA,NA,0
7,"WN",13232,1323202,30977,"MDW",14747,1474703,30559,"SEA",-9,0,0,0,1,4136,NA,NA,NA,NA,NA,0
7,"WN",13342,1334205,33342,"MKE",14747,1474703,30559,"SEA",-22,0,0,0,1,320,NA,NA,NA,NA,NA,0
7,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",3,0,0,0,1,3363,NA,NA,NA,NA,NA,0
7,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",3,0,0,0,1,315,NA,NA,NA,NA,NA,0
7,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-11,0,0,0,1,555,NA,NA,NA,NA,NA,0
7,"WN",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-8,0,0,0,1,2752,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",-20,0,0,0,1,701,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",-1,0,0,0,1,2679,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-1,0,0,0,1,202,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-7,0,0,0,1,288,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",0,0,0,0,1,544,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",10,0,0,0,1,555,NA,NA,NA,NA,NA,0
8,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-16,0,0,0,1,1962,NA,NA,NA,NA,NA,0
8,"WN",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",0,0,0,0,1,2752,NA,NA,NA,NA,NA,0
8,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-19,0,0,0,1,143,NA,NA,NA,NA,NA,0
8,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-19,0,0,0,1,286,NA,NA,NA,NA,NA,0
8,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-25,0,0,0,1,1425,NA,NA,NA,NA,NA,0
7,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-18,0,0,0,1,369,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",10423,1042302,30423,"AUS",-14,0,0,0,1,1280,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",10821,1082104,30852,"BWI",3,0,0,0,1,315,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",11259,1125903,30194,"DAL",-11,0,0,0,1,142,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",1,0,0,0,1,51,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-16,0,0,0,1,2946,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",30,1,0,0,1,1883,30,0,0,0,0,0
7,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",9,0,0,0,1,1676,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",-18,0,0,0,1,2209,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",13342,1334205,33342,"MKE",-4,0,0,0,1,1119,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-9,0,0,0,1,511,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-2,0,0,0,1,1924,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",3,0,0,0,1,791,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",-7,0,0,0,1,103,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14831,1483103,32457,"SJC",-2,0,0,0,1,364,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",1,0,0,0,1,783,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-16,0,0,0,1,139,NA,NA,NA,NA,NA,0
7,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-3,0,0,0,1,1015,NA,NA,NA,NA,NA,0
7,"WN",14831,1483103,32457,"SJC",14747,1474703,30559,"SEA",11,0,0,0,1,2654,NA,NA,NA,NA,NA,0
7,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-11,0,0,0,1,2318,NA,NA,NA,NA,NA,0
7,"WN",14908,1490803,32575,"SNA",14747,1474703,30559,"SEA",1,0,0,0,1,316,NA,NA,NA,NA,NA,0
7,"WN",14908,1490803,32575,"SNA",14747,1474703,30559,"SEA",2,0,0,0,1,2138,NA,NA,NA,NA,NA,0
8,"WN",10423,1042302,30423,"AUS",14747,1474703,30559,"SEA",-4,0,0,0,1,2991,NA,NA,NA,NA,NA,0
8,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-13,0,0,0,1,591,NA,NA,NA,NA,NA,0
8,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-5,0,0,0,1,2457,NA,NA,NA,NA,NA,0
9,"WN",10423,1042302,30423,"AUS",14747,1474703,30559,"SEA",-14,0,0,0,1,2991,NA,NA,NA,NA,NA,0
9,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-13,0,0,0,1,591,NA,NA,NA,NA,NA,0
9,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",54,1,0,0,1,2457,0,0,7,0,47,0
8,"WN",10821,1082104,30852,"BWI",14747,1474703,30559,"SEA",-14,0,0,0,1,1015,NA,NA,NA,NA,NA,0
8,"WN",11259,1125903,30194,"DAL",14747,1474703,30559,"SEA",6,0,0,0,1,16,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",-8,0,0,0,1,342,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",-17,0,0,0,1,578,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-13,0,0,0,1,139,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-21,0,0,0,1,1330,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-18,0,0,0,1,1517,NA,NA,NA,NA,NA,0
8,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-16,0,0,0,1,2903,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",10713,1071302,30713,"BOI",-12,0,0,0,1,532,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",10713,1071302,30713,"BOI",-8,0,0,0,1,2752,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",11292,1129202,30325,"DEN",-11,0,0,0,1,537,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",11292,1129202,30325,"DEN",-22,0,0,0,1,2622,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",12889,1288903,32211,"LAS",-21,0,0,0,1,701,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",12889,1288903,32211,"LAS",-10,0,0,0,1,1482,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",13796,1379604,32457,"OAK",-4,0,0,0,1,591,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",13796,1379604,32457,"OAK",-9,0,0,0,1,2457,NA,NA,NA,NA,NA,0
8,"WN",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-16,0,0,0,1,292,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",0,0,0,0,1,342,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",11884,1188402,31884,"GEG",-32,0,0,0,1,578,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-14,0,0,0,1,139,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-25,0,0,0,1,1330,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-9,0,0,0,1,1517,NA,NA,NA,NA,NA,0
9,"WN",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-21,0,0,0,1,2903,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",10713,1071302,30713,"BOI",-15,0,0,0,1,532,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",10713,1071302,30713,"BOI",48,1,0,0,1,2752,48,0,0,0,0,0
9,"WN",11884,1188402,31884,"GEG",11292,1129202,30325,"DEN",-5,0,0,0,1,537,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",11292,1129202,30325,"DEN",-23,0,0,0,1,2622,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",12889,1288903,32211,"LAS",-2,0,0,0,1,701,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",12889,1288903,32211,"LAS",-12,0,0,0,1,1482,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",13796,1379604,32457,"OAK",-14,0,0,0,1,591,NA,NA,NA,NA,NA,0
9,"WN",11884,1188402,31884,"GEG",13796,1379604,32457,"OAK",44,1,0,0,1,2457,0,0,1,0,43,0
9,"WN",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",19,1,0,0,1,292,19,0,0,0,0,0
9,"WN",12889,1288903,32211,"LAS",11884,1188402,31884,"GEG",-14,0,0,0,1,1481,NA,NA,NA,NA,NA,0
9,"WN",12889,1288903,32211,"LAS",11884,1188402,31884,"GEG",-26,0,0,0,1,2905,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",10423,1042302,30423,"AUS",1,0,0,0,1,1280,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",10821,1082104,30852,"BWI",-2,0,0,0,1,1962,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",11259,1125903,30194,"DAL",6,0,0,0,1,1955,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-4,0,0,0,1,1163,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-4,0,0,0,1,2051,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",96,1,0,0,1,2946,86,0,10,0,0,0
5,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",2,0,0,0,1,3342,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",37,1,0,0,1,599,0,0,37,0,0,0
5,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-11,0,0,0,1,1883,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",-4,0,0,0,1,1676,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",-3,0,0,0,1,2209,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13342,1334205,33342,"MKE",2,0,0,0,1,1119,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",13,0,0,0,1,287,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-4,0,0,0,1,511,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",28,1,0,0,1,1924,10,0,18,0,0,0
5,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-7,0,0,0,1,2313,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-3,0,0,0,1,2403,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-21,0,0,0,1,172,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-3,0,0,0,1,2078,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-1,0,0,0,1,2318,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",-7,0,0,0,1,497,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",3,0,0,0,1,1152,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",12,0,0,0,1,2466,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14831,1483103,32457,"SJC",-5,0,0,0,1,2991,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14831,1483103,32457,"SJC",-6,0,0,0,1,3642,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",-2,0,0,0,1,139,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",-3,0,0,0,1,1427,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",-8,0,0,0,1,2502,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",1,0,0,0,1,289,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-13,0,0,0,1,776,NA,NA,NA,NA,NA,0
5,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-5,0,0,0,1,1015,NA,NA,NA,NA,NA,0
5,"WN",14831,1483103,32457,"SJC",14747,1474703,30559,"SEA",-19,0,0,0,1,664,NA,NA,NA,NA,NA,0
5,"WN",14831,1483103,32457,"SJC",14747,1474703,30559,"SEA",30,1,0,0,1,2654,0,0,27,0,3,0
5,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-17,0,0,0,1,2258,NA,NA,NA,NA,NA,0
5,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-11,0,0,0,1,2318,NA,NA,NA,NA,NA,0
5,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-13,0,0,0,1,2501,NA,NA,NA,NA,NA,0
9,"WN",13232,1323202,30977,"MDW",14747,1474703,30559,"SEA",23,1,0,0,1,1396,0,0,23,0,0,0
9,"WN",13232,1323202,30977,"MDW",14747,1474703,30559,"SEA",6,0,0,0,1,1761,NA,NA,NA,NA,NA,0
9,"WN",13342,1334205,33342,"MKE",14747,1474703,30559,"SEA",-26,0,0,0,1,2048,NA,NA,NA,NA,NA,0
9,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",15,1,0,0,1,701,0,0,15,0,0,0
9,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",42,1,0,0,1,2679,0,0,0,0,42,0
9,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",11,0,0,0,1,202,NA,NA,NA,NA,NA,0
9,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-2,0,0,0,1,288,NA,NA,NA,NA,NA,0
9,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-10,0,0,0,1,544,NA,NA,NA,NA,NA,0
9,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-21,0,0,0,1,555,NA,NA,NA,NA,NA,0
9,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-19,0,0,0,1,1962,NA,NA,NA,NA,NA,0
9,"WN",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-15,0,0,0,1,2752,NA,NA,NA,NA,NA,0
9,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",4,0,0,0,1,143,NA,NA,NA,NA,NA,0
9,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",6,0,0,0,1,286,NA,NA,NA,NA,NA,0
9,"WN",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-23,0,0,0,1,1425,NA,NA,NA,NA,NA,0
10,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-7,0,0,0,1,591,NA,NA,NA,NA,NA,0
10,"WN",10713,1071302,30713,"BOI",11884,1188402,31884,"GEG",-12,0,0,0,1,2457,NA,NA,NA,NA,NA,0
10,"WN",10821,1082104,30852,"BWI",14747,1474703,30559,"SEA",-20,0,0,0,1,1015,NA,NA,NA,NA,NA,0
9,"WN",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-30,0,0,0,1,441,NA,NA,NA,NA,NA,0
9,"WN",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-4,0,0,0,1,1427,NA,NA,NA,NA,NA,0
9,"WN",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-18,0,0,0,1,1498,NA,NA,NA,NA,NA,0
9,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",25,1,0,0,1,1119,0,0,25,0,0,0
9,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-27,0,0,0,1,1591,NA,NA,NA,NA,NA,0
9,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-28,0,0,0,1,1955,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",10423,1042302,30423,"AUS",28,1,0,0,1,1280,2,0,3,0,23,0
9,"WN",14747,1474703,30559,"SEA",10821,1082104,30852,"BWI",3,0,0,0,1,1962,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",11259,1125903,30194,"DAL",-9,0,0,0,1,1955,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-17,0,0,0,1,1163,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",24,1,0,0,1,2051,24,0,0,0,0,0
9,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",0,0,0,0,1,2946,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",1,0,0,0,1,3342,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-4,0,0,0,1,599,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-6,0,0,0,1,1485,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-10,0,0,0,1,1883,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",10,0,0,0,1,1676,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13232,1323202,30977,"MDW",-5,0,0,0,1,2209,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13342,1334205,33342,"MKE",37,1,0,0,1,1119,0,0,20,0,17,0
9,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",12,0,0,0,1,287,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",12,0,0,0,1,511,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-3,0,0,0,1,1924,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",6,0,0,0,1,2313,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",13796,1379604,32457,"OAK",-1,0,0,0,1,2403,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",63,1,0,0,1,172,63,0,0,0,0,0
9,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",1,0,0,0,1,2078,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-9,0,0,0,1,2318,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",-12,0,0,0,1,497,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",40,1,0,0,1,1152,17,0,12,0,11,0
9,"WN",14747,1474703,30559,"SEA",14679,1467903,33570,"SAN",21,1,0,0,1,2466,0,0,21,0,0,0
9,"WN",14747,1474703,30559,"SEA",14831,1483103,32457,"SJC",2,0,0,0,1,2991,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14831,1483103,32457,"SJC",-2,0,0,0,1,3642,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",0,0,0,0,1,139,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",4,0,0,0,1,1427,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-7,0,0,0,1,289,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",-18,0,0,0,1,776,NA,NA,NA,NA,NA,0
9,"WN",14747,1474703,30559,"SEA",14908,1490803,32575,"SNA",0,0,0,0,1,1015,NA,NA,NA,NA,NA,0
9,"WN",14831,1483103,32457,"SJC",14747,1474703,30559,"SEA",7,0,0,0,1,664,NA,NA,NA,NA,NA,0
9,"WN",14831,1483103,32457,"SJC",14747,1474703,30559,"SEA",-16,0,0,0,1,2654,NA,NA,NA,NA,NA,0
9,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-13,0,0,0,1,1485,NA,NA,NA,NA,NA,0
9,"WN",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-20,0,0,0,1,2318,NA,NA,NA,NA,NA,0
9,"WN",14908,1490803,32575,"SNA",14747,1474703,30559,"SEA",-20,0,0,0,1,1923,NA,NA,NA,NA,NA,0
9,"WN",14908,1490803,32575,"SNA",14747,1474703,30559,"SEA",-20,0,0,0,1,2138,NA,NA,NA,NA,NA,0
9,"WN",14908,1490803,32575,"SNA",14747,1474703,30559,"SEA",-5,0,0,0,1,3342,NA,NA,NA,NA,NA,0
10,"WN",10423,1042302,30423,"AUS",14747,1474703,30559,"SEA",-15,0,0,0,1,2991,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",-22,0,0,0,1,701,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",11884,1188402,31884,"GEG",-16,0,0,0,1,2679,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-6,0,0,0,1,202,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-8,0,0,0,1,288,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-5,0,0,0,1,544,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-12,0,0,0,1,555,NA,NA,NA,NA,NA,0
10,"WN",13796,1379604,32457,"OAK",14747,1474703,30559,"SEA",-19,0,0,0,1,1962,NA,NA,NA,NA,NA,0
8,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-6,0,0,0,1,1119,NA,NA,NA,NA,NA,0
8,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-22,0,0,0,1,1591,NA,NA,NA,NA,NA,0
8,"WN",14679,1467903,33570,"SAN",14747,1474703,30559,"SEA",-12,0,0,0,1,1955,NA,NA,NA,NA,NA,0
8,"WN",14747,1474703,30559,"SEA",10423,1042302,30423,"AUS",-7,0,0,0,1,1280,NA,NA,NA,NA,NA,0
8,"WN",14747,1474703,30559,"SEA",10821,1082104,30852,"BWI",5,0,0,0,1,1962,NA,NA,NA,NA,NA,0
8,"WN",14747,1474703,30559,"SEA",11259,1125903,30194,"DAL",-8,0,0,0,1,1955,NA,NA,NA,NA,NA,0
8,"WN",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-15,0,0,0,1,1163,NA,NA,NA,NA,NA,0
